name,url,start_date,city,category,first_seen
Flushing Tech Meetup - Hackathon at TIQC,https://lu.ma/f8x5s6ik,2026-09-05T20:00:00.000Z,New York,tech,2026-08-13
VC Burrito Chat [Rho x VHS Ventures],https://lu.ma/rhoevents-arr7,2026-09-15T13:00:00.000Z,New York,tech,2026-08-13
2026 Venture For ClimateTech Innovation Showcase,https://lu.ma/fd2ac3lo,2026-09-21T15:00:00.000Z,New York,tech,2026-08-13
From Lab to Market: Accelerating Adaptation and Resilience Technologies from Universities,https://lu.ma/pq3zh7ae,2026-09-22T12:30:00.000Z,New York,tech,2026-08-13
Live from the Future: A Hard Tech Showcase at New York Climate Week,https://lu.ma/g184o2q7,2026-09-22T20:00:00.000Z,New York,tech,2026-08-13
NYCW Founder & Investor Happy Hour,https://lu.ma/jggg3713,2026-09-22T21:00:00.000Z,New York,tech,2026-08-13
Trip.com Hotel Partner Fall Event,https://lu.ma/xmlpjklz,2026-09-23T19:00:00.000Z,New York,tech,2026-08-13
Kajora Fall Summit Kickoff Reception,https://lu.ma/kajora-z1s1,2026-10-06T23:00:00.000Z,New York,tech,2026-08-13
Solo Builders LDN: Coworking Session Vol. 3,https://lu.ma/x31edicf,2026-08-24T08:30:00.000Z,London,tech,2026-08-13
"London Creative Networking Event – Designers, Founders & Startups",https://lu.ma/ntl-oigs,2026-08-25T17:30:00.000Z,London,tech,2026-08-13
Product Marketing pub therapy (a low-stakes whinge 🧚),https://lu.ma/7nh9ntk4,2026-09-09T17:30:00.000Z,London,tech,2026-08-13
VC and Founder Spin Class - Hosted by Boardly and Psycle,https://lu.ma/q1ooexav,2026-09-14T05:30:00.000Z,London,tech,2026-08-13
London Startups Operator RunClub & Social,https://lu.ma/v2v8i9ht,2026-09-15T18:00:00.000Z,London,tech,2026-08-13
Startup Coffee Corner | Bae HQ | Joelson,https://lu.ma/n2i6h1xh,2026-09-25T07:30:00.000Z,London,tech,2026-08-13
Scientist to Founder: London,https://lu.ma/concep-0s1q,2026-10-06T16:00:00.000Z,London,tech,2026-08-13
BAD1 & Werner Graf (Die Grünen): Shaping the Future of Berlin's Startup Ecosystem,https://lu.ma/aondwuft,2026-08-19T14:30:00.000Z,Berlin,tech,2026-08-13
Members Only - Sundowner by the Pool,https://lu.ma/o2s83p8t,2026-08-21T15:00:00.000Z,Berlin,tech,2026-08-13
Clay in Berlin: 2 Year Anniversary - How GTM Has Changed,https://lu.ma/BERQ326,2026-08-26T16:30:00.000Z,Berlin,tech,2026-08-13
TouchDesigner FLINTA Meetup,https://lu.ma/wyr6pf6m,2026-09-05T12:00:00.000Z,Berlin,tech,2026-08-13
Alexandre Prot - Qonto x The Delta Founders on the Top,https://lu.ma/u6iuff81,2026-09-08T17:00:00.000Z,Berlin,tech,2026-08-13
DIA 5 - TARDE PRESENCIAL UTEC CS WEEK PERÚ 2026,https://lu.ma/afhec1ci,2026-08-14T19:45:00.000Z,Lima,tech,2026-08-13
"Notion Developer Platform: automatiza, conecta y construye",https://lu.ma/notion-eyca,2026-08-20T21:00:00.000Z,Lima,tech,2026-08-13
Difusión de resultados del proyecto “Hub de Innovación y Emprendimiento en Cambio Climático” y 10° aniversario de Incubagraria,https://lu.ma/vwintj4c,2026-08-28T19:30:00.000Z,Lima,tech,2026-08-13
"WhopX: The Roundtable, Austin, TX",https://lu.ma/78l8fe7a,2026-08-15T23:00:00.000Z,Austin,tech,2026-08-13
Austin Startup Connections,https://lu.ma/5dowr2p3,2026-09-09T23:00:00.000Z,Austin,tech,2026-08-13
"Builder Co-work at Hilbert HQ, vol. 3",https://lu.ma/yxknmnpc,2026-08-14T16:00:00.000Z,San Francisco,ai,2026-08-13
Claude Community Conversations · Tiburon: Making in the Age of AI,https://lu.ma/claude-gjml,2026-08-19T01:00:00.000Z,San Francisco,ai,2026-08-13
What Does it Mean to be Human in a World with AGI?,https://lu.ma/7s5zmvee,2026-08-19T01:30:00.000Z,San Francisco,ai,2026-08-13
Who Gets a Say in AI? Taking AI Safety Public,https://lu.ma/2hybmbip,2026-08-19T20:00:00.000Z,San Francisco,ai,2026-08-13
Bayview Tech Lab: Comparing AI Platforms,https://lu.ma/4a7as808,2026-08-20T00:00:00.000Z,San Francisco,ai,2026-08-13
"Excellence in Tech: The Future of Consumer AI featuring Karandeep Anand (CEO, Character.AI)",https://lu.ma/lvflmt3d,2026-08-20T01:00:00.000Z,San Francisco,ai,2026-08-13
Grok Bot Founder Build Night feat. Harper (YC W25),https://lu.ma/cursor-tx4t,2026-08-20T23:30:00.000Z,San Francisco,ai,2026-08-13
BlueDot Impact Turns 4 — Anniversary Party,https://lu.ma/bluedot-turns-4,2026-08-21T01:30:00.000Z,San Francisco,ai,2026-08-13
VIP Founder Dinner: Besharam Restaurant Buyout,https://lu.ma/48w1m54z,2026-08-26T01:30:00.000Z,San Francisco,ai,2026-08-13
Surreal Dinner Series: AI & Religion- Does AI Bring us closer to or further from God?,https://lu.ma/surreal-q3p7,2026-08-27T00:15:00.000Z,San Francisco,ai,2026-08-13
Giving AI The Keys: A StackOne Dinner,https://lu.ma/nmj1hlza,2026-08-27T02:00:00.000Z,San Francisco,ai,2026-08-13
Aged Intelligence Society Gathering,https://lu.ma/sk87ssoi,2026-09-17T01:00:00.000Z,San Francisco,ai,2026-08-13
Convergence Summit powered by Innovate Bay,https://lu.ma/ibconvergence,2026-09-17T16:00:00.000Z,San Francisco,ai,2026-08-13
"AI, Start-ups & the Future of Work: A Silicon Valley Conversation",https://lu.ma/t1emo0j1,2026-09-19T00:30:00.000Z,San Francisco,ai,2026-08-13
AI Context Series San Jose,https://lu.ma/sanjose26,2026-09-23T16:00:00.000Z,San Francisco,ai,2026-08-13
Hack The Bot And Build Your Career,https://lu.ma/9euph8k4,2026-09-25T18:00:00.000Z,San Francisco,ai,2026-08-13
Healthcare AI Hackathon,https://lu.ma/e9z9vuxz,2026-09-26T17:00:00.000Z,San Francisco,ai,2026-08-13
AI 101 Series: The AI Agent That Runs Your Funnel While You Sleep,https://lu.ma/v5j69iax,2026-10-01T01:00:00.000Z,San Francisco,ai,2026-08-13
"Vox Populi, Vox Machina: Civic Engagement in the Age of AI",https://lu.ma/tdsxzz7p,2026-08-13T22:30:00.000Z,New York,ai,2026-08-13
Informationbanker Fintech & AI networking walk,https://lu.ma/h6b700uz,2026-08-16T19:00:00.000Z,New York,ai,2026-08-13
[MAI Friends] Performance Media Meets AI @ Keen's,https://lu.ma/9dj9m83a,2026-08-19T22:00:00.000Z,New York,ai,2026-08-13
Next Gen Hospital x Percepta Rooftop Happy Hour,https://lu.ma/64mvj5gu,2026-08-19T22:00:00.000Z,New York,ai,2026-08-13
No Sandbox: AI Agents in High-Stakes Industries,https://lu.ma/zdpgkshi,2026-08-19T22:00:00.000Z,New York,ai,2026-08-13
Shelf Operators Club - NYC - August Edition,https://lu.ma/jfmpxezf,2026-08-20T20:30:00.000Z,New York,ai,2026-08-13
CoClaude & CoWork NYC (Ops Edition),https://lu.ma/5in29hpc,2026-08-26T14:00:00.000Z,New York,ai,2026-08-13
NJ AI Collective Kickoff,https://lu.ma/aic-nj-8-27,2026-08-27T22:00:00.000Z,New York,ai,2026-08-13
The Self-Driving Product: Merge x PostHog Technical Talks,https://lu.ma/gfn0jy68,2026-08-27T22:00:00.000Z,New York,ai,2026-08-13
In The Loop 008 (NYC),https://lu.ma/fqmav4nb,2026-08-28T13:30:00.000Z,New York,ai,2026-08-13
PMAI: Sell Me This AI - A No BS Sales Workshop,https://lu.ma/py7all8p,2026-09-03T22:00:00.000Z,New York,ai,2026-08-13
City Sessions by Taxbit - An NYC Practitioner Event,https://lu.ma/digital-accord-nyc-2026,2026-09-14T14:30:00.000Z,New York,ai,2026-08-13
Taco Tech Tuesday Venture Week Edition 💼🌮,https://lu.ma/diqrycm2,2026-09-15T21:30:00.000Z,New York,ai,2026-08-13
The Data Center Dilemma: Building Smart Policy for the AI Era,https://lu.ma/qkfpli2p,2026-09-22T18:00:00.000Z,New York,ai,2026-08-13
ECLC's AI Summit for Transformation Leaders,https://lu.ma/nyc2026,2026-10-08T11:30:00.000Z,New York,ai,2026-08-13
VOICE AI Gathering LONDON,https://lu.ma/voiceailondon,2026-08-20T17:30:00.000Z,London,ai,2026-08-13
UK AI Agent lab: Gemini Edition,https://lu.ma/7srz7k7v,2026-08-22T09:00:00.000Z,London,ai,2026-08-13
Future Capital & Trends: AI Leaders,https://lu.ma/m7dpymf4,2026-09-02T16:00:00.000Z,London,ai,2026-08-13
Creative Machines #2 | Hosted by Dessn,https://lu.ma/9hgm8yr2,2026-09-09T17:00:00.000Z,London,ai,2026-08-13
GEO Masterclass,https://lu.ma/4scqgu4c,2026-09-29T08:00:00.000Z,London,ai,2026-08-13
BRAIN Robotics MeetUp Berlin,https://lu.ma/q2h5rlym,2026-08-13T17:00:00.000Z,Berlin,ai,2026-08-13
ACT Berlin #10 (AI Coworking Tuesday),https://lu.ma/act10,2026-08-18T07:30:00.000Z,Berlin,ai,2026-08-13
UNCONFERENCE: Engineering AI Together #9,https://lu.ma/unconference_9,2026-08-19T16:00:00.000Z,Berlin,ai,2026-08-13
"FA/CoS Panel: AI, Company OS & GTM",https://lu.ma/4aqqv0r8,2026-08-24T16:30:00.000Z,Berlin,ai,2026-08-13
Designing for Agents ⟡ When Psychology Meets UX,https://lu.ma/vmi0qc8s,2026-08-25T16:00:00.000Z,Berlin,ai,2026-08-13
Sundowner Sessions: The Changing Role of Engineering Teams in the Age of AI,https://lu.ma/qare6om8,2026-08-26T16:00:00.000Z,Berlin,ai,2026-08-13
AI Energy Breakfast: Energy Solutions for German Industry,https://lu.ma/hn88im1a,2026-09-15T07:00:00.000Z,Berlin,ai,2026-08-13
Lanzamiento de Postulación Asistida con IA: velocidad y precisión para tus ofertas,https://lu.ma/pun4ib7w,2026-08-28T15:00:00.000Z,Lima,ai,2026-08-13
The AI for Operators Workshop - Austin,https://lu.ma/ln5fwdtp,2026-08-19T17:15:00.000Z,Austin,ai,2026-08-13
