name,url,start_date,city,category,first_seen
OpenAI × Start2 × Zendesk Hackathon,https://lu.ma/nqi1i1hs,2026-07-23T23:00:00.000Z,San Francisco,ai,2026-07-16
Voice AI Meetup: Build Smarter Voice Agents,https://lu.ma/m0thk5ai,2026-07-24T00:00:00.000Z,San Francisco,ai,2026-07-16
🐎 Women in AI Private Founders Horseback Riding Social,https://lu.ma/uk1e0tva,2026-07-24T00:00:00.000Z,San Francisco,ai,2026-07-16
WiV Game Night: Can you beat the LLM?,https://lu.ma/72hc0k0r,2026-07-24T01:00:00.000Z,San Francisco,ai,2026-07-16
YC AI Startup School Afterparty,https://lu.ma/m4ez9liu,2026-07-26T01:00:00.000Z,San Francisco,ai,2026-07-16
House of AI: Robotics & Demo Day | SBC 2026,https://lu.ma/House_of_ai_sbc_2026,2026-07-26T22:00:00.000Z,San Francisco,ai,2026-07-16
Women in AI Ethics & Safety Summer Picnic!,https://lu.ma/koupjlaf,2026-07-29T01:00:00.000Z,San Francisco,ai,2026-07-16
DaVinci Cafe- Private Gathering on AI Infra,https://lu.ma/2mdxha4i,2026-07-30T00:00:00.000Z,San Francisco,ai,2026-07-16
Customer Obsession in the AI Era ft. Granola | Hosted by Plain,https://lu.ma/oup51oya,2026-07-30T01:00:00.000Z,San Francisco,ai,2026-07-16
Hack the Video Agent Context Graph (OpenAI + Neo4j + AWS + TwelveLabs),https://lu.ma/hack-video-agent-context-graph-jul30-2026,2026-07-30T16:30:00.000Z,San Francisco,ai,2026-07-16
San Francisco | Claude Code for Real Estate Workshop,https://lu.ma/claude-n3kh,2026-07-30T22:00:00.000Z,San Francisco,ai,2026-07-16
Meet the Makers: Robotics Edition,https://lu.ma/nyx9qeea,2026-07-31T01:00:00.000Z,San Francisco,ai,2026-07-16
Can AI Create a New Playbook for General Counsel? Lessons from the UK and US,https://lu.ma/0a5o83gf,2026-08-04T15:30:00.000Z,San Francisco,ai,2026-07-16
Gray Area Cultural Incubator Showcase 2026,https://lu.ma/x0mqtd1a,2026-08-06T02:00:00.000Z,San Francisco,ai,2026-07-16
Software Factories Show & Tell,https://lu.ma/software-factories,2026-08-13T00:30:00.000Z,San Francisco,ai,2026-07-16
AI Salon with Healthcare Leaders at Sens,https://lu.ma/59nz4mok,2026-08-13T01:30:00.000Z,San Francisco,ai,2026-07-16
Build Your AI Content Engine,https://lu.ma/uvnpx6um,2026-07-16T22:00:00.000Z,New York,ai,2026-07-16
Flatiron AI Reading Group (FLAIR),https://lu.ma/sapien-jul16,2026-07-16T23:30:00.000Z,New York,ai,2026-07-16
Max AI Private Practice Advisory Board (Happy Hour),https://lu.ma/s26-adboard-hh-aad,2026-07-18T19:00:00.000Z,New York,ai,2026-07-16
The Builders' Table,https://lu.ma/vz1w8v94,2026-07-19T21:00:00.000Z,New York,ai,2026-07-16
GV x Bessemer: Summer Social,https://lu.ma/81oeurz0,2026-07-21T21:30:00.000Z,New York,ai,2026-07-16
NYC CISO Dinner,https://lu.ma/niznoiws,2026-07-23T23:00:00.000Z,New York,ai,2026-07-16
MCP Release Party,https://lu.ma/aaif-zwdl,2026-07-28T21:30:00.000Z,New York,ai,2026-07-16
NYC Creative AI August Forum (formerly ComfyUI NYC),https://lu.ma/nw9z51dh,2026-08-13T22:00:00.000Z,New York,ai,2026-07-16
NYC B2B: AI Founders & Investors Meetup,https://lu.ma/fv6wrg1w,2026-08-17T22:00:00.000Z,New York,ai,2026-07-16
Cyber Book Launch - Faster than Fixable,https://lu.ma/p2xxhawm,2026-08-19T22:00:00.000Z,New York,ai,2026-07-16
MongoDB.local NYC: For Founders Building What's Next,https://lu.ma/7hlijfri,2026-09-30T13:00:00.000Z,New York,ai,2026-07-16
Mindstone London July AI Meetup,https://lu.ma/r2bqgdhl,2026-07-21T17:00:00.000Z,London,ai,2026-07-16
Crew Convene London: The Agent Impact Forum,https://lu.ma/crewai-convene-london,2026-07-23T07:30:00.000Z,London,ai,2026-07-16
Fireside Chat w/ Siadhal Magos - Metaview Founder & Summer Drinks by Glassray,https://lu.ma/ijoiub6p,2026-07-23T17:00:00.000Z,London,ai,2026-07-16
Family Office Gala with Lord Clement-Jones,https://lu.ma/l0k8tv67,2026-09-02T17:30:00.000Z,London,ai,2026-07-16
Agents & APIs London Developer Meetup,https://lu.ma/5ifrs74x,2026-09-15T17:00:00.000Z,London,ai,2026-07-16
Your Free Seat at the AI and Reward Summit!,https://lu.ma/wchubju8,2026-11-17T08:00:00.000Z,London,ai,2026-07-16
OpenAI Build Week: Show&Tell+Build,https://lu.ma/cz4b65f5,2026-07-17T07:00:00.000Z,Berlin,ai,2026-07-16
"Health, Tech, Psych Network Meetup - Topic: Healthcare Careers in the Age of AI: Are You Ready for What's Next?",https://lu.ma/dixcaty1,2026-07-20T16:30:00.000Z,Berlin,ai,2026-07-16
Beyond the Model: Engineering Reliable AI Agents,https://lu.ma/02ktnc47,2026-07-29T16:00:00.000Z,Berlin,ai,2026-07-16
Agent Builders Breakfast - Meet other Agent builders,https://lu.ma/i7gd7dkk,2026-07-21T13:00:00.000Z,Austin,ai,2026-07-16
Teardown Tour: Austin | SDR Leaders of USA,https://lu.ma/wnjh9jdg,2026-07-21T22:30:00.000Z,Austin,ai,2026-07-16
AI Community Coworking at Antler,https://lu.ma/ai-coworking-july26,2026-07-22T14:00:00.000Z,Austin,ai,2026-07-16
Revenue & Risk: A Night of AI Excellence (Austin),https://lu.ma/revenue-and-risk-austin,2026-07-29T22:30:00.000Z,Austin,ai,2026-07-16
