name,url,start_date,city,category,first_seen
"Pitch Day - November 19, 2026",https://lu.ma/57h6rq31,2026-11-19T20:30:00.000Z,New York,tech,2026-08-14
🏁 Formula E 2026 Hankook London E-Prix,https://lu.ma/oiqked1o,2026-08-15T08:00:00.000Z,London,tech,2026-08-14
Founders Breakfast Club with Corgi & Prodia,https://lu.ma/gx72o4fp,2026-08-19T08:30:00.000Z,London,tech,2026-08-14
"☕ Coffee, Code, and Conversations | Developer Meetup",https://lu.ma/bh0nkxvt,2026-08-20T07:00:00.000Z,London,tech,2026-08-14
Live Coding Meetup,https://lu.ma/lfqcl1hb,2026-08-24T17:30:00.000Z,London,tech,2026-08-14
E-Commerce & Dropshipping Networking for Startups & Professionals,https://lu.ma/ntl-znoi,2026-08-25T17:30:00.000Z,London,tech,2026-08-14
Founders' Cut: Real stories. No edits.,https://lu.ma/z7ym0e5d,2026-08-26T17:15:00.000Z,London,tech,2026-08-14
E-Commerce over Breakfast London,https://lu.ma/17b573ft,2026-08-27T08:00:00.000Z,London,tech,2026-08-14
"Rooftop Night for Founders, Finance,Tech & Business Professionals",https://lu.ma/ntl-ma97,2026-09-01T17:30:00.000Z,London,tech,2026-08-14
Our First Meet Up,https://lu.ma/aul92ziw,2026-09-03T17:00:00.000Z,London,tech,2026-08-14
"Aspiring Female Partners: Atoms, bytes and term sheets",https://lu.ma/9ec1h3qv,2026-09-09T17:00:00.000Z,London,tech,2026-08-14
Caribbean Tech Collective: The Island Social,https://lu.ma/qc8myxik,2026-09-16T17:00:00.000Z,London,tech,2026-08-14
The OT Playbook | Incident Response and Cyber-Physical Resilience,https://lu.ma/a4xd2tca,2026-09-23T17:00:00.000Z,London,tech,2026-08-14
Northzone x First Boots: London Operators Happy Hour & Listening Session,https://lu.ma/3zxtf5ey,2026-09-24T17:30:00.000Z,London,tech,2026-08-14
REALTECH Conference 2026,https://lu.ma/poi6xj1k,2026-10-15T13:00:00.000Z,London,tech,2026-08-14
Monthly Lunch for Ambitious People | Build Your Five | #1,https://lu.ma/so4j6j80,2026-08-20T10:30:00.000Z,Berlin,tech,2026-08-14
SwiftBuddies Berlin #1: The Next Chapter,https://lu.ma/9ysemiph,2026-08-20T16:30:00.000Z,Berlin,tech,2026-08-14
R&D Social Run | 5k Innovation Loop,https://lu.ma/x8dmf1ot,2026-08-24T16:30:00.000Z,Berlin,tech,2026-08-14
Own Your Sales Career! - Berlin Edition | Next Level Event für deinen Karriereerfolg,https://lu.ma/vckv9nda,2026-08-27T16:00:00.000Z,Berlin,tech,2026-08-14
Launch Preview,https://lu.ma/launchpreview,2026-08-28T16:00:00.000Z,Berlin,tech,2026-08-14
Sports Tech Leaders Dinner,https://lu.ma/1nh3buud,2026-08-30T16:30:00.000Z,Berlin,tech,2026-08-14
WiCyS | September Meetup @ Berlin,https://lu.ma/f5csm5bi,2026-09-02T16:30:00.000Z,Berlin,tech,2026-08-14
Freelancer Fridays Meetup,https://lu.ma/5gvtbeq5,2026-09-04T17:00:00.000Z,Berlin,tech,2026-08-14
Django User Group Berlin September Meetup,https://lu.ma/ien3pic1,2026-09-17T17:00:00.000Z,Berlin,tech,2026-08-14
"Aperture Sessions Berlin, sponsored by Paddle",https://lu.ma/huz2sah3,2026-11-11T17:30:00.000Z,Berlin,tech,2026-08-14
VC & Founder Night at the Round Rock Express,https://lu.ma/i88dgslv,2026-08-25T23:00:00.000Z,Austin,tech,2026-08-14
The leadership journey from CRO to CEO,https://lu.ma/1r2vn2g0,2026-09-16T13:30:00.000Z,Austin,tech,2026-08-14
"Second Brain AI Salon #03 — AI, Education & the Future of Intelligent Companions",https://lu.ma/4p3orreg,2026-08-14T22:30:00.000Z,San Francisco,ai,2026-08-14
🦞 ClawCamp SF Summer Summit 🦞,https://lu.ma/clawcamp-sf-summer-camp,2026-08-15T17:00:00.000Z,San Francisco,ai,2026-08-14
Sirius x Open Swarm Hackathon @ Entrepreneurs First,https://lu.ma/l7grfvzp,2026-08-15T17:00:00.000Z,San Francisco,ai,2026-08-14
90/30 Club Reading - Kimi K3: Open Frontier Intelligence,https://lu.ma/qyzjj21d,2026-08-18T02:00:00.000Z,San Francisco,ai,2026-08-14
"Humanoids Beyond the Demo: A Conversation with Nic Radford, Founder & CEO of Persona AI",https://lu.ma/tu1kbg8n,2026-08-19T00:30:00.000Z,San Francisco,ai,2026-08-14
AI Tech & Startup Night — San Francisco,https://lu.ma/v5jxeo8n,2026-08-19T01:00:00.000Z,San Francisco,ai,2026-08-14
Coffee Chat: AI x Personal Growth,https://lu.ma/0ni9i6ul,2026-08-19T21:00:00.000Z,San Francisco,ai,2026-08-14
Bay Area Frontier Research Club #18 | The Cost of Intelligence (dinner + paper discussion @ Pebblebed),https://lu.ma/kse8fa7y,2026-08-20T00:30:00.000Z,San Francisco,ai,2026-08-14
Bay Area: Physical AI and Hardware Happy Hour,https://lu.ma/npmrtipt,2026-08-20T01:00:00.000Z,San Francisco,ai,2026-08-14
HOW NOT TO SLOP?,https://lu.ma/ohc208b7,2026-08-20T01:30:00.000Z,San Francisco,ai,2026-08-14
Lightwheel Sim2Real Party @ACTUATE 2026,https://lu.ma/5wh0mdvz,2026-08-20T02:00:00.000Z,San Francisco,ai,2026-08-14
Claude Coworkshop - San Francisco,https://lu.ma/claude-code-coworkshop-sf-aug-20,2026-08-20T20:00:00.000Z,San Francisco,ai,2026-08-14
"Compute & Caviar – SF, 20 August",https://lu.ma/compute-and-caviar,2026-08-21T01:30:00.000Z,San Francisco,ai,2026-08-14
Vibe Coding Project Showcase｜Vibe Coding 项目分享会,https://lu.ma/8b9shg0d,2026-08-22T21:00:00.000Z,San Francisco,ai,2026-08-14
Trossen Robotics x Stereolabs — Partner Night,https://lu.ma/trossen-stereolabs-partner-night,2026-08-25T01:00:00.000Z,San Francisco,ai,2026-08-14
Train Custom Models with Fireworks & Langchain + SF Happy Hour ⭐,https://lu.ma/phzy304n,2026-08-26T00:00:00.000Z,San Francisco,ai,2026-08-14
Agents at Scale | TinyFish × AWS - Private Dinner #GleanGO26,https://lu.ma/tinyfish-awstinyfish,2026-08-26T02:00:00.000Z,San Francisco,ai,2026-08-14
Trossen x Avea: Partner Night,https://lu.ma/trossen-avea-partner-night,2026-08-27T01:00:00.000Z,San Francisco,ai,2026-08-14
Coffeehouse by Ode with Anthropic,https://lu.ma/coffeehouse-sf-aug-26,2026-08-28T00:30:00.000Z,San Francisco,ai,2026-08-14
Who Will Own The Intelligence Layer?,https://lu.ma/openro-3qtx,2026-08-28T00:30:00.000Z,San Francisco,ai,2026-08-14
Gallery After Dark: Merge x Eragon Founders Happy Hour,https://lu.ma/tjo8mlo3,2026-08-28T01:00:00.000Z,San Francisco,ai,2026-08-14
Qoder × Beta Fund · Agent Factory · Tiny Fish CPO Panel,https://lu.ma/beta-khbp,2026-08-29T16:30:00.000Z,San Francisco,ai,2026-08-14
"Agent Builders Breakfast - Founders & Builders in SOMA, SF",https://lu.ma/m6y70frf,2026-09-03T15:00:00.000Z,San Francisco,ai,2026-08-14
Networking Event: Where Founders Meet Funders,https://lu.ma/superset-c1qs,2026-09-10T00:00:00.000Z,San Francisco,ai,2026-08-14
"Women in AI Executive Dinner: CFOs, Founders & Investors",https://lu.ma/99kdemfa,2026-09-24T01:00:00.000Z,San Francisco,ai,2026-08-14
What Are The Next Frontiers in Foundational and Agentic AI?,https://lu.ma/rethink-z9qn,2026-10-01T00:00:00.000Z,San Francisco,ai,2026-08-14
Hands-on Workshop: Learn vibe coding with Claude | Build Live App in One Afternoon,https://lu.ma/rqvy5pz0,2026-08-14T17:00:00.000Z,New York,ai,2026-08-14
Girlie Pops Who VibeCode,https://lu.ma/onvbphoh,2026-08-19T22:00:00.000Z,New York,ai,2026-08-14
Executive Dinner: Leveraging AI Agents,https://lu.ma/nyc-ai-dinner1,2026-08-19T23:00:00.000Z,New York,ai,2026-08-14
Bonjour Girls in NYC - 聊聊我们在工作和生活中使用 AI 的真实经验,https://lu.ma/bonjour-u15t,2026-08-23T16:30:00.000Z,New York,ai,2026-08-14
The Builders' Table,https://lu.ma/8amn6zmn,2026-08-23T21:00:00.000Z,New York,ai,2026-08-14
The Citizen AI Project,https://lu.ma/m4t4gl57,2026-08-25T21:30:00.000Z,New York,ai,2026-08-14
NYC Finance Drinks,https://lu.ma/f7atooc3,2026-08-27T22:30:00.000Z,New York,ai,2026-08-14
SemiAnalysis Presents: New York Afterhours Unwind,https://lu.ma/semianalysisafterhours,2026-08-27T23:00:00.000Z,New York,ai,2026-08-14
Train Custom Models with Fireworks & Microsoft + NYC Happy Hour ⭐,https://lu.ma/fw.models.nyc,2026-09-02T21:00:00.000Z,New York,ai,2026-08-14
Builders & Birdies,https://lu.ma/ai-wgkp,2026-09-02T22:30:00.000Z,New York,ai,2026-08-14
Amplitude NYC Meetup: From Prototype to Product: Building & Measuring with AI,https://lu.ma/0birq3eo,2026-09-17T12:30:00.000Z,New York,ai,2026-08-14
Investing in Israeli Innovation: Exclusive Private Investor Event,https://lu.ma/vj18y2f7,2026-09-23T22:00:00.000Z,New York,ai,2026-08-14
"GeoAI, Climate Risk and Tacos - The Return to NYC",https://lu.ma/7228mp1h,2026-09-23T22:30:00.000Z,New York,ai,2026-08-14
The Flourish Series: What's Next? #1,https://lu.ma/gcwd48ew,2026-09-25T23:30:00.000Z,New York,ai,2026-08-14
AI Engineers Presents: Fonzi's Founders to Follow,https://lu.ma/ai-8cbf,2026-10-06T22:00:00.000Z,New York,ai,2026-08-14
Rogue AI: Can AI Be Hacked and What To Do About It?,https://lu.ma/c6isgxqj,2026-08-26T17:00:00.000Z,London,ai,2026-08-14
Agentic AI & Technology: Beyond Automation,https://lu.ma/ntl-27kc,2026-09-08T17:30:00.000Z,London,ai,2026-08-14
From Automation to Autonomy: AI's Next Chapter in Financial Services,https://lu.ma/db35td17,2026-09-09T07:30:00.000Z,London,ai,2026-08-14
Beyond AI Coding: Build an Autonomous Product Loop,https://lu.ma/p2ea7ebs,2026-09-10T17:00:00.000Z,London,ai,2026-08-14
AI Adoption Open Mic: Women in AI,https://lu.ma/4roeiqvo,2026-09-15T17:00:00.000Z,London,ai,2026-08-14
WoCS X Canva: The Post-Sales Success Lab London,https://lu.ma/womenofcs-adom,2026-09-16T14:30:00.000Z,London,ai,2026-08-14
"Agents in Production: Trust, Access & Control",https://lu.ma/j3hxpcl5,2026-09-17T17:00:00.000Z,London,ai,2026-08-14
Ask ChatGPT About Your Product: The CMO Dinner,https://lu.ma/7uz216qf,2026-09-23T17:00:00.000Z,London,ai,2026-08-14
Executive Forum: Digitally Enabled Transformation with Stalis and Florida Health Sciences Center,https://lu.ma/stalis-fhsc-forum,2026-10-13T12:00:00.000Z,London,ai,2026-08-14
Build Your First App with Claude Code,https://lu.ma/cu3newy5,2026-08-22T13:00:00.000Z,Berlin,ai,2026-08-14
"An AI Safety and Prosperity Institute for Germany? Security, Growth, and Europe's AI Strategy",https://lu.ma/dhqvw7z5,2026-09-04T16:00:00.000Z,Berlin,ai,2026-08-14
Finance Brunch 'n' Learn,https://lu.ma/kbxp4hi7,2026-09-15T06:15:00.000Z,Berlin,ai,2026-08-14
Builders & Brews Berlin,https://lu.ma/kpdwf7ej,2026-09-29T07:00:00.000Z,Berlin,ai,2026-08-14
DIA 5 - TARDE PRESENCIAL CSWEEKPERU2026 EN AULA MAGNA UTEC,https://lu.ma/eigqifcx,2026-08-14T17:00:00.000Z,Lima,ai,2026-08-14
Warm-Up: DevOpsDays Lima 2026,https://lu.ma/kxlboun3,2026-08-19T23:30:00.000Z,Lima,ai,2026-08-14
Agent Builders Breakfast - Meet other Agent builders,https://lu.ma/atdka4zm,2026-08-18T13:00:00.000Z,Austin,ai,2026-08-14
🚀 ACM Austin + IEEE: August Tech Meetup,https://lu.ma/2qsntwsg,2026-08-26T23:00:00.000Z,Austin,ai,2026-08-14
Austin GILD AI Forum x Tecla: AI and Engineering Leaders Dinner,https://lu.ma/GILD27,2026-09-10T23:00:00.000Z,Austin,ai,2026-08-14
Full Lifecycle AI Software Teams Meetup,https://lu.ma/iwe60d9c,2026-09-22T23:30:00.000Z,Austin,ai,2026-08-14
