name,url,start_date,city,category,first_seen
Thinkers & Tinkerers Supper Club: August edition ✨,https://lu.ma/ozouq60t,2026-08-27T17:30:00.000Z,London,tech,2026-08-10
Campaign Lab Autumn Hack Night!,https://lu.ma/1zkaev1n,2026-09-21T18:00:00.000Z,London,tech,2026-08-10
Chat Hackers - Hack Day,https://lu.ma/campaign-nz6y,2026-10-17T09:00:00.000Z,London,tech,2026-08-10
Endorphins & Exchanges – Founders Co-work & Run,https://lu.ma/449t2ih8,2026-08-10T07:00:00.000Z,Berlin,tech,2026-08-10
Women Founders Meet & Greet🌸,https://lu.ma/26n2ddk7,2026-08-15T10:00:00.000Z,Berlin,tech,2026-08-10
Investor Insight Session #1,https://lu.ma/juni-s089,2026-08-17T16:00:00.000Z,Berlin,tech,2026-08-10
Confidence built to last (for Founders & Start-up Operators) - Deep Work x Factory Berlin,https://lu.ma/1th2n2bw,2026-08-27T17:00:00.000Z,Berlin,tech,2026-08-10
Tim Brown & Team8 Mythos Dinner Discussion,https://lu.ma/6590yq1u,2026-08-10T23:30:00.000Z,Austin,tech,2026-08-10
PEF Austin Drinks & Chat: Andrew Warner,https://lu.ma/18rerzli,2026-08-12T22:00:00.000Z,Austin,tech,2026-08-10
Cyber In Color Austin: Lunch And Connect,https://lu.ma/jsy9ryom,2026-08-20T16:30:00.000Z,Austin,tech,2026-08-10
founders & funders: social dance / BREAKFAST SPECIAL 🌮☕️,https://lu.ma/n2b4stwp,2026-08-22T15:00:00.000Z,Austin,tech,2026-08-10
Occupy OpenAI (Week 3),https://lu.ma/occupy-openai-wk3,2026-08-10T16:00:00.000Z,San Francisco,ai,2026-08-10
"9030 club reading ""A global workspace in language models"": #64 - ML Paper Reading Group",https://lu.ma/bnc99g5m,2026-08-11T02:00:00.000Z,San Francisco,ai,2026-08-10
Scaling Enterprise AI: A Transatlantic Perspective,https://lu.ma/ne1kfw1i,2026-08-14T00:30:00.000Z,San Francisco,ai,2026-08-10
Agents in the Wild,https://lu.ma/dym8j7x7,2026-08-14T01:00:00.000Z,San Francisco,ai,2026-08-10
Consumer AI - founders & friends,https://lu.ma/gc0nmfgm,2026-08-14T01:00:00.000Z,San Francisco,ai,2026-08-10
Vibe Night Demos (#24),https://lu.ma/sfvibehouse,2026-08-15T01:00:00.000Z,San Francisco,ai,2026-08-10
Top AI Researchers Roundtable & BBQ Party,https://lu.ma/bojbzw2a,2026-08-15T22:00:00.000Z,San Francisco,ai,2026-08-10
"🤖🍨 Sundae Robotics 04: Engineering Robotic Simulators for Evaluation, Real-to-Sim Transfer & Robot Learning with Digital Twins",https://lu.ma/ea5t7sbf,2026-08-16T21:00:00.000Z,San Francisco,ai,2026-08-10
Recursively Self-Improving AI & AI Neofactories,https://lu.ma/cj0vwbwd,2026-08-19T00:00:00.000Z,San Francisco,ai,2026-08-10
Actuate 2026 Post-Robot Fight: Pizza & Beer,https://lu.ma/2ninqgop,2026-08-19T02:30:00.000Z,San Francisco,ai,2026-08-10
AI Loops in Action,https://lu.ma/inttvz2u,2026-08-28T00:30:00.000Z,San Francisco,ai,2026-08-10
Open Model Hack - Gradient x Google Deepmind,https://lu.ma/openmodelhack,2026-09-12T16:30:00.000Z,San Francisco,ai,2026-08-10
AI in the Finance Seat Powered by FIF Collective in SF,https://lu.ma/rd6rr7s7,2026-09-25T00:30:00.000Z,San Francisco,ai,2026-08-10
Sunset Social | Boat Cruise,https://lu.ma/aiafter5-sunsetcruise,2026-08-14T22:00:00.000Z,New York,ai,2026-08-10
Solo Unicorn Roundtable · Series 01,https://lu.ma/o2f2sufo,2026-08-22T18:00:00.000Z,New York,ai,2026-08-10
Ethics Lab Workshop @ Rockefeller University,https://lu.ma/yd9qv09t,2026-09-04T20:30:00.000Z,New York,ai,2026-08-10
Context Engineering Guild: September Full Moon Edition,https://lu.ma/3zek6pqo,2026-09-26T18:00:00.000Z,New York,ai,2026-08-10
An AI x Design Evening,https://lu.ma/1hpoa92v,2026-08-12T16:30:00.000Z,London,ai,2026-08-10
Building Voice AI with Dex & OpenAI,https://lu.ma/dex-foeb,2026-08-19T17:30:00.000Z,London,ai,2026-08-10
Stripe & Notion: AI Agents for Professionals,https://lu.ma/1ydkkn7p,2026-08-26T17:30:00.000Z,London,ai,2026-08-10
Agentic AI in Financial Services and Insurance: Pilot to Production,https://lu.ma/gkmdzbk9,2026-09-17T16:00:00.000Z,London,ai,2026-08-10
How Small AI Consultancies Win Big on Client Work,https://lu.ma/2krafqfv,2026-09-23T17:00:00.000Z,London,ai,2026-08-10
Conversations on Progress: The Geopolitics of AI,https://lu.ma/dj1opf3t,2026-08-26T15:30:00.000Z,Berlin,ai,2026-08-10
Austin | Second Brain | Build & Brew,https://lu.ma/pettguwr,2026-08-10T23:30:00.000Z,Austin,ai,2026-08-10
