name,url,start_date,city,category,first_seen
Community Coworking,https://lu.ma/2ahspxks,2026-07-27T15:00:00.000Z,Austin,tech,2026-07-27
"The Future is Low-Tech: An intimate evening of ideas, conversation, and community",https://lu.ma/cn7pnbdl,2026-08-03T23:30:00.000Z,Austin,tech,2026-07-27
prox works @YC SUS,https://lu.ma/zsgl2dqw,2026-07-27T19:00:00.000Z,San Francisco,ai,2026-07-27
"SFC After SIGGRAPH: 3D AI, XR & World Models",https://lu.ma/cfiizsbj,2026-07-31T00:30:00.000Z,San Francisco,ai,2026-07-27
Agentification: The Next Evolution of AI,https://lu.ma/5b4k629g,2026-08-01T00:00:00.000Z,San Francisco,ai,2026-07-27
Builder & Researcher Dinner @ Panhandle,https://lu.ma/u6lf0uds,2026-08-01T02:00:00.000Z,San Francisco,ai,2026-07-27
"Search Is Dead? The Future of Search: How OpenAI, TikTok, and AI Are Reinventing Discovery, Knowledge, and the Internet",https://lu.ma/7cywa41t,2026-08-01T21:00:00.000Z,San Francisco,ai,2026-07-27
Scrappy AI Founders Play Soccer,https://lu.ma/ft6j7nb9,2026-08-04T01:00:00.000Z,San Francisco,ai,2026-07-27
VCN #47: Fast Local,https://lu.ma/vcn-47-fast-local,2026-08-06T02:00:00.000Z,San Francisco,ai,2026-07-27
AI Dev Showcase Night (August Edition),https://lu.ma/4hobc7r5,2026-08-13T00:30:00.000Z,San Francisco,ai,2026-07-27
Revenue Growth in the Age of AI,https://lu.ma/zo4sh62f,2026-08-19T00:00:00.000Z,San Francisco,ai,2026-07-27
Degrees of Freedom: Bring Your Own Robot,https://lu.ma/278ujx64,2026-08-19T01:00:00.000Z,San Francisco,ai,2026-07-27
Marketing Measurement and Attribution in the AI Era,https://lu.ma/c51ehsdv,2026-08-20T00:30:00.000Z,San Francisco,ai,2026-07-27
AWS Agentic AI in Production (7th Edition),https://lu.ma/kwk473ih,2026-08-20T23:30:00.000Z,San Francisco,ai,2026-07-27
vibecode with YIMBYs,https://lu.ma/plm3v0rc,2026-08-21T02:00:00.000Z,San Francisco,ai,2026-07-27
"AI TECH & Startup Night — Manhattan, New York",https://lu.ma/penkrw3n,2026-08-05T22:00:00.000Z,New York,ai,2026-07-27
Applied AI Engineering Residency Showcase,https://lu.ma/3hsciy0c,2026-08-13T12:30:00.000Z,New York,ai,2026-07-27
Actually Interesting 002 | NYC Dinner & Dialogue,https://lu.ma/efsva6f5,2026-08-25T23:00:00.000Z,New York,ai,2026-07-27
ALD 🗽 NYC | THE FUTURE OF AGENTIC AI IN FINANCE AND BANKING,https://lu.ma/zeyn7lh4,2026-12-11T14:00:00.000Z,New York,ai,2026-07-27
AI Designer Dinner + Demos,https://lu.ma/ta7kwyqi,2026-07-28T17:30:00.000Z,London,ai,2026-07-27
Founders' Breakfast,https://lu.ma/t3lrtt9a,2026-07-29T07:00:00.000Z,London,ai,2026-07-27
"The New Normal (TNN) : The Future of...CREATIVITY! ([s]QUAD: Lee Bofkin, Laura Jordan Bambach, Rebecca Rowntree, AND Miss Yankey!)",https://lu.ma/moog3f5c,2026-08-06T07:00:00.000Z,London,ai,2026-07-27
Does AI Belong In The Creator Economy?,https://lu.ma/mzl14nsb,2026-08-12T07:30:00.000Z,London,ai,2026-07-27
AI Builders Monthly London,https://lu.ma/lon-aug13,2026-08-13T17:00:00.000Z,London,ai,2026-07-27
