name,url,start_date,city,category,first_seen
Devtools founders coffee and waffles: Go-To-Market,https://lu.ma/2h5p99f6,2026-08-04T16:00:00.000Z,San Francisco,tech,2026-07-31
MESA & BAOC Internship Presentations,https://lu.ma/rm2wxl8x,2026-08-05T19:00:00.000Z,San Francisco,tech,2026-07-31
The RelaXi Curator Lab 001: How We Relax Through Time,https://lu.ma/vv63s2ze,2026-08-05T21:00:00.000Z,San Francisco,tech,2026-07-31
Global Venture Lunch Club,https://lu.ma/sj4boo5g,2026-08-10T18:00:00.000Z,San Francisco,tech,2026-07-31
Sony SH800 Training @ 953 Indiana,https://lu.ma/8gl1plop,2026-08-11T17:00:00.000Z,San Francisco,tech,2026-07-31
🔗 Operator Peer Group | Meetup,https://lu.ma/9zero-1smb,2026-08-12T00:00:00.000Z,San Francisco,tech,2026-07-31
Deep Tech Startups in the Age of AI by Fifty Years,https://lu.ma/omjqw3uk,2026-08-13T00:00:00.000Z,San Francisco,tech,2026-07-31
Ultrasound Innovators Unite!,https://lu.ma/f0zlas7n,2026-08-13T00:00:00.000Z,San Francisco,tech,2026-07-31
Nucleate x NFX: From Lab to Venture-Backed Biotech,https://lu.ma/n9msxql2,2026-08-13T00:30:00.000Z,San Francisco,tech,2026-07-31
HARD RESET PRESENTS: Berry foraging + a guided discussion in the Presidio with @TheBayForager!,https://lu.ma/6xnjooad,2026-08-15T17:00:00.000Z,San Francisco,tech,2026-07-31
Cybersentics Book Club August 2026: Ghastly Marionettes,https://lu.ma/0fvkcmej,2026-08-16T19:00:00.000Z,San Francisco,tech,2026-07-31
PITCH INVESTORS @ RAISI X FINIX PITCH NIGHT - SF VENTURE WEEK,https://lu.ma/raisi-0ilr,2026-08-18T01:30:00.000Z,San Francisco,tech,2026-07-31
Majulah Abroad (SF): A Student Panel + Mixer on Navigating Life & Career Overseas,https://lu.ma/3bd9nnuh,2026-08-27T01:30:00.000Z,San Francisco,tech,2026-07-31
Berkeley FireBreak : East Bay Wildfire Resilience,https://lu.ma/berkeley-cq5i,2026-08-28T00:30:00.000Z,San Francisco,tech,2026-07-31
Whose Cloud Is It Anyway? Take ownership of your data and your costs with BYOC,https://lu.ma/ruft92qf,2026-09-03T01:00:00.000Z,San Francisco,tech,2026-07-31
DTDS: Foreign Cinema,https://lu.ma/81h90gsr,2026-09-10T01:00:00.000Z,San Francisco,tech,2026-07-31
Modern C++,https://lu.ma/cnt0079i,2026-09-10T02:00:00.000Z,San Francisco,tech,2026-07-31
Twin Atlas RDC 2026 Developer Mixer Ft. Gamebeast,https://lu.ma/azq035wq,2026-09-10T22:00:00.000Z,San Francisco,tech,2026-07-31
MBC BioLabs Immunology Innovation Forum,https://lu.ma/3g96tttb,2026-09-24T22:00:00.000Z,San Francisco,tech,2026-07-31
Ship n' Run: a run club for founders and builders,https://lu.ma/techun-05hg,2026-07-31T11:00:00.000Z,New York,tech,2026-07-31
"Sychedelic Headphones for Stress, Focus and Sleep | Meetup and Demo - New York",https://lu.ma/k27x93g6,2026-08-03T20:00:00.000Z,New York,tech,2026-07-31
Founders Breakfast Club with Corgi,https://lu.ma/tn61n9pj,2026-08-04T13:00:00.000Z,New York,tech,2026-07-31
"FOUNDER X INVESTOR ""COFFEE HOURS""",https://lu.ma/zgn19imb,2026-08-04T13:00:00.000Z,New York,tech,2026-07-31
Wings & Whiskey Wednesday @ Meow HQ,https://lu.ma/047qog77,2026-08-05T22:00:00.000Z,New York,tech,2026-07-31
August NYC Internet Meetup,https://lu.ma/tqsjkc08,2026-08-05T22:00:00.000Z,New York,tech,2026-07-31
Comma Blueprint Program Session 1 Ft. Jimmy McDermott from Rubie,https://lu.ma/wi6ta4xh,2026-08-05T22:00:00.000Z,New York,tech,2026-07-31
⚡ Fractal Weekly Demo Party #3 ⚡,https://lu.ma/nyc-jwst,2026-08-05T22:30:00.000Z,New York,tech,2026-07-31
[August 2026] Monthly NYC Tech Poker Night!,https://lu.ma/inrvt8pq,2026-08-05T23:00:00.000Z,New York,tech,2026-07-31
Fintech Coffee NYC,https://lu.ma/9rvoki8s,2026-08-11T12:30:00.000Z,New York,tech,2026-07-31
Early-Stage Founder Coworking & Pitches,https://lu.ma/august-founder-house,2026-08-11T14:00:00.000Z,New York,tech,2026-07-31
Comma Blueprint Program Session 3: Startup Cofounder Matchmaking,https://lu.ma/uugwvevf,2026-08-19T22:00:00.000Z,New York,tech,2026-07-31
HAX Open House + Co-Working Day,https://lu.ma/akz5uqe7,2026-08-20T14:00:00.000Z,New York,tech,2026-07-31
"Breaking Into Defense: SBIR/STTR, BAAs, and Your First DoW Contracts",https://lu.ma/j0bjghn1,2026-08-20T19:00:00.000Z,New York,tech,2026-07-31
Founder Coffee Meet,https://lu.ma/wv0mjze3,2026-08-21T13:00:00.000Z,New York,tech,2026-07-31
[INVITE ONLY] NYC Builders & Backers Field Day 2026,https://lu.ma/z03jcik0,2026-08-23T12:00:00.000Z,New York,tech,2026-07-31
Meow x Tribeca Club Founders Run Club,https://lu.ma/cllvqjnd,2026-08-26T12:00:00.000Z,New York,tech,2026-07-31
Comma Blueprint Program Session 4: Lightning Pitches,https://lu.ma/z81tk1m0,2026-08-26T22:00:00.000Z,New York,tech,2026-07-31
Net Gains: A Founder Pickleball Social,https://lu.ma/kcgboja0,2026-09-16T22:00:00.000Z,New York,tech,2026-07-31
NYC CTOs & Tech Founders Night: Secret Garden Edition,https://lu.ma/9dkh861r,2026-09-23T22:30:00.000Z,New York,tech,2026-07-31
NYC Poker Tournament: Table Stakes,https://lu.ma/4lsxe49t,2026-09-24T10:00:00.000Z,New York,tech,2026-07-31
The Dex Beta Test – Bouldering at The Castle,https://lu.ma/dex-di4x,2026-08-11T17:30:00.000Z,London,tech,2026-07-31
Rev/Tech Ops Summer Social,https://lu.ma/1v52z4to,2026-08-13T16:30:00.000Z,London,tech,2026-07-31
Founders Rooftop Dinner,https://lu.ma/3lyiyuw7,2026-08-13T17:30:00.000Z,London,tech,2026-07-31
Alumni Founders Co-working Day (August),https://lu.ma/p8xkg1wu,2026-08-14T09:00:00.000Z,London,tech,2026-07-31
Frontline London Hackathon 2026,https://lu.ma/mgwpj5jn,2026-08-15T08:00:00.000Z,London,tech,2026-07-31
HMCTS Engineering Townhall,https://lu.ma/wccftds3,2026-09-07T09:00:00.000Z,London,tech,2026-07-31
No Agenda Breakfast: Evelyn Partners,https://lu.ma/fn0mrwvh,2026-09-09T07:45:00.000Z,London,tech,2026-07-31
Startup Founder - Summer Break get together,https://lu.ma/q633vjrh,2026-08-13T16:30:00.000Z,Berlin,tech,2026-07-31
AWS User Group Berlin - Summer Networking Special,https://lu.ma/iixtgy7p,2026-08-14T16:30:00.000Z,Berlin,tech,2026-07-31
Operators Poker Night,https://lu.ma/l1vc6kyu,2026-08-14T17:00:00.000Z,Berlin,tech,2026-07-31
CTO Craft Mixers: Berlin,https://lu.ma/dak84upd,2026-10-07T16:00:00.000Z,Berlin,tech,2026-07-31
Desayuno Técnico con Port: taller introductorio sobre Agentic SDLC Platform,https://lu.ma/qu81hzr1,2026-08-24T13:30:00.000Z,Lima,tech,2026-07-31
Scrappy Startups Meetup #6,https://lu.ma/0c5be0t3,2026-08-11T23:00:00.000Z,Austin,tech,2026-07-31
Pitch Roast Live Austin 🤠 Sept 3,https://lu.ma/pitchroastliveaustin,2026-09-03T23:00:00.000Z,Austin,tech,2026-07-31
ATEA - Securing Agentic AI: Harnessing Autonomy without Losing Control,https://lu.ma/asnfwfau,2026-08-01T00:00:00.000Z,San Francisco,ai,2026-07-31
"INTENT Research Series: Frontiers of Adaptive Intelligence - Continual Learning, RSI, Self-Improving Harnesses, and more",https://lu.ma/l666hxiw,2026-08-01T01:00:00.000Z,San Francisco,ai,2026-07-31
"Get-together, the email game (we have $1.7k in prizes!)",https://lu.ma/p32tfjbc,2026-08-01T18:00:00.000Z,San Francisco,ai,2026-07-31
Project Imago Dei: Why do Christians Matter for AI Safety?,https://lu.ma/zkxe2fil,2026-08-01T22:30:00.000Z,San Francisco,ai,2026-07-31
SundAI Club SF Hack,https://lu.ma/yabnxgqq,2026-08-02T17:00:00.000Z,San Francisco,ai,2026-07-31
"AI ""Agents"". — Power Walk",https://lu.ma/staaake-b36c,2026-08-02T23:00:00.000Z,San Francisco,ai,2026-07-31
"Bots, Bevs & Devs",https://lu.ma/6h8hzcez,2026-08-06T01:00:00.000Z,San Francisco,ai,2026-07-31
Omakase for the AGI-Curious,https://lu.ma/n8wjxsy1,2026-08-06T01:30:00.000Z,San Francisco,ai,2026-07-31
"Open-Source Evening with MiniMax, Moonshot, Baseten & Factory",https://lu.ma/factoryai-2rsc,2026-08-07T01:00:00.000Z,San Francisco,ai,2026-07-31
VCN #48: Total Recall,https://lu.ma/vcn-48-total-recall,2026-08-08T17:00:00.000Z,San Francisco,ai,2026-07-31
GOAI Global Open-source AI Challenge | ~US$730K Prize Pool | GOAI Open-source Pioneer Summit | Silicon Valley Stop,https://lu.ma/rj50dx5x,2026-08-08T20:30:00.000Z,San Francisco,ai,2026-07-31
Built on Bedrock Demo Night - Aug 2026,https://lu.ma/j3521gwn,2026-08-12T00:00:00.000Z,San Francisco,ai,2026-07-31
Grace Gong x Nebius x Chargebee Dinner [Venture with Grace CEO Club],https://lu.ma/x0fhyucv,2026-08-13T01:00:00.000Z,San Francisco,ai,2026-07-31
