name,url,start_date,city,category,first_seen
scrappy sessions,https://lu.ma/dl673ygy,2026-08-05T00:30:00.000Z,San Francisco,tech,2026-08-04
staaake Global Dinner Club for Founders & Creators now in San Francisco,https://lu.ma/9arucqt4,2026-08-06T01:30:00.000Z,San Francisco,tech,2026-08-04
SSGL #0045: How to have fun on the International Space Station,https://lu.ma/aiadz34l,2026-08-06T02:00:00.000Z,San Francisco,tech,2026-08-04
August - Founders Walking Meeting - Larkspur,https://lu.ma/ume3m398,2026-08-06T23:00:00.000Z,San Francisco,tech,2026-08-04
"Stem Cells to Eggs Cells: Fireside Chat with CEO of Conception, Matt Krisiloff",https://lu.ma/mox-gg5f,2026-08-07T01:30:00.000Z,San Francisco,tech,2026-08-04
Data Stroll SF: Aug 7,https://lu.ma/det-pm2n,2026-08-07T16:00:00.000Z,San Francisco,tech,2026-08-04
SU26 Berkeley Engineering Design Scholars Poster Exhibition,https://lu.ma/6saxhfe5,2026-08-07T19:00:00.000Z,San Francisco,tech,2026-08-04
Founders Gatherings,https://lu.ma/tgo1mbqp,2026-08-07T23:00:00.000Z,San Francisco,tech,2026-08-04
Design Meetup Cafe with Rivet,https://lu.ma/a3c052xo,2026-08-09T19:00:00.000Z,San Francisco,tech,2026-08-04
TDSF #17,https://lu.ma/tdsf17,2026-08-09T22:00:00.000Z,San Francisco,tech,2026-08-04
Slash X Temporal After Hours ☕,https://lu.ma/slash-a5ml,2026-08-12T02:00:00.000Z,San Francisco,tech,2026-08-04
GTM Engineering with Inkle & Rho,https://lu.ma/rho-inkle,2026-08-13T01:30:00.000Z,San Francisco,tech,2026-08-04
Scrappy AI Founders Play Pickleball (seed to series A),https://lu.ma/gq1avl28,2026-08-13T23:00:00.000Z,San Francisco,tech,2026-08-04
Humanmade Founder Session - Beyond the Prototype,https://lu.ma/zcnnzm6y,2026-08-13T23:30:00.000Z,San Francisco,tech,2026-08-04
Data Stroll SF: Aug 14,https://lu.ma/pnl4ho48,2026-08-14T16:00:00.000Z,San Francisco,tech,2026-08-04
Crashout Labs - What is Vibe coding? {Event},https://lu.ma/bpd634y7,2026-08-15T01:00:00.000Z,San Francisco,tech,2026-08-04
