name,url,start_date,city,category,first_seen
Founder Nation: Co-working & Advisory Board Day - London - Come Build Together,https://lu.ma/r2u15lc3,2026-09-25T07:30:00.000Z,London,tech,2026-08-24
Endorphins & Exchanges – Founders Co-work & Run,https://lu.ma/pxfccj4t,2026-08-24T07:00:00.000Z,Berlin,tech,2026-08-24
Open Coworking Day 🌿🏠 with Offline Hour,https://lu.ma/u4t8jqdm,2026-08-25T08:00:00.000Z,Berlin,tech,2026-08-24
Solopreneur Meetup in Berlin,https://lu.ma/x0djz6b3,2026-09-11T09:00:00.000Z,Berlin,tech,2026-08-24
BERLIN QUANTUM BarBQ October 2026,https://lu.ma/g9c3117u,2026-10-06T15:00:00.000Z,Berlin,tech,2026-08-24
Social @ Pinthouse Pizza,https://lu.ma/ok6b2q2k,2026-08-31T23:30:00.000Z,Austin,tech,2026-08-24
Austin International Founders Meetup (Vol. 09),https://lu.ma/828bq2i2,2026-09-24T23:30:00.000Z,Austin,tech,2026-08-24
Inception x Ray Summit: Diffusion LLM Social,https://lu.ma/gyy4s6mq,2026-08-26T02:30:00.000Z,San Francisco,ai,2026-08-24
Querit Search Afterhours @ Bay Area,https://lu.ma/etygguo9,2026-08-27T02:00:00.000Z,San Francisco,ai,2026-08-24
Agent Context Without the Round Trip,https://lu.ma/n5ozj6uv,2026-08-28T01:00:00.000Z,San Francisco,ai,2026-08-24
Intelligence 2026: The Salon,https://lu.ma/q9yevv4c,2026-08-29T02:00:00.000Z,San Francisco,ai,2026-08-24
Halluminate Research Rave: NeurIPS Workshops Sprint,https://lu.ma/2yoy4m46,2026-08-29T17:00:00.000Z,San Francisco,ai,2026-08-24
API World - World’s Largest API Conference showcasing API & AI Technologies,https://lu.ma/humo35hv,2026-09-03T16:00:00.000Z,San Francisco,ai,2026-08-24
Career Strategy in the AI Economy,https://lu.ma/funvx7qg,2026-09-05T17:30:00.000Z,San Francisco,ai,2026-08-24
The AI Foundry Series- San Ramon Chapter,https://lu.ma/u5e2dm38,2026-09-11T01:00:00.000Z,San Francisco,ai,2026-08-24
AI Filmmaking Meetup - San Francisco - (Curious Refuge Community Meetup),https://lu.ma/ymyjblo6,2026-09-24T00:30:00.000Z,San Francisco,ai,2026-08-24
Oakland Tech Week: Build Different: AI x Community Design Sprint,https://lu.ma/cgx812ka,2026-10-02T20:00:00.000Z,San Francisco,ai,2026-08-24
NYC AI Co-working: Builder Demos & Feedback,https://lu.ma/gow762pl,2026-08-27T18:00:00.000Z,New York,ai,2026-08-24
Solo Unicorn Roundtable · Series 02,https://lu.ma/5y28aw9m,2026-09-05T18:00:00.000Z,New York,ai,2026-08-24
"Building Strong Foundations for Climate-Smart and Resilient Food Systems: Geospatial Innovation, Cloud Technologies, AI & Collaboration",https://lu.ma/cczdyejw,2026-09-22T14:30:00.000Z,New York,ai,2026-08-24
Agent builders night - NYC,https://lu.ma/builders-night-nyc,2026-09-29T22:00:00.000Z,New York,ai,2026-08-24
"Daytona HackSprint - NYC, October 2026",https://lu.ma/hacksprint-nyc,2026-10-16T13:00:00.000Z,New York,ai,2026-08-24
Curious Women in AI,https://lu.ma/t05mbcgx,2026-09-08T17:30:00.000Z,London,ai,2026-08-24
Agentic A.I. Private Dinner,https://lu.ma/ufg2vnrw,2026-09-22T17:00:00.000Z,London,ai,2026-08-24
Meetup #7 (AI Dev Peru),https://lu.ma/ubm9hlms,2026-08-29T00:00:00.000Z,Lima,ai,2026-08-24
EdHack Aniversario <Aidea> Bienestar Docente - Facilitadores UX,https://lu.ma/kwskxr1x,2026-08-29T13:00:00.000Z,Lima,ai,2026-08-24
The Ai Implementation Club,https://lu.ma/qavfhfzr,2026-08-30T18:00:00.000Z,Austin,ai,2026-08-24
Vulcan Happy Hour,https://lu.ma/3qjc6pb1,2026-09-03T20:00:00.000Z,Austin,ai,2026-08-24
FUNDA Texas: The Founder Playbook,https://lu.ma/oeugqisi,2026-10-01T22:00:00.000Z,Austin,ai,2026-08-24
