name,url,start_date,city,category,first_seen
Community Lunch - Bring a Lunch and Join Us!,https://lu.ma/st398vlj,2026-07-21T19:00:00.000Z,San Francisco,tech,2026-07-21
Scrappy sessions,https://lu.ma/hdfxpp9p,2026-07-22T00:30:00.000Z,San Francisco,tech,2026-07-21
JPMorgan Innovation Economy Connect @ Park Padel,https://lu.ma/fitm9i74,2026-07-22T23:45:00.000Z,San Francisco,tech,2026-07-21
Thursday Communi-tea @ The Fold SF: Apollo Innovation Commons x Human Flourishing,https://lu.ma/f2u8o6ej,2026-07-23T19:00:00.000Z,San Francisco,tech,2026-07-21
Lexi @ Long Bridge,https://lu.ma/kgq9er83,2026-07-23T20:00:00.000Z,San Francisco,tech,2026-07-21
Build From The Dock: Energy Is a Founder’s Most Valuable Resource,https://lu.ma/jesx5u7h,2026-07-24T00:00:00.000Z,San Francisco,tech,2026-07-21
Founders Inc: Open Campus Thursday,https://lu.ma/open-campus-12,2026-07-24T00:00:00.000Z,San Francisco,tech,2026-07-21
SF Comma Summer Hangout,https://lu.ma/7u4yqf1n,2026-07-24T01:00:00.000Z,San Francisco,tech,2026-07-21
Founding Engineer Trivia Bowl,https://lu.ma/tpbdps6d,2026-07-24T02:30:00.000Z,San Francisco,tech,2026-07-21
The Consumer Playbook Exchange for Cracked Marketers in SF,https://lu.ma/fyvhu16l,2026-07-24T15:30:00.000Z,San Francisco,tech,2026-07-21
Building For Doctors 101,https://lu.ma/7eyx3e6t,2026-07-24T23:00:00.000Z,San Francisco,tech,2026-07-21
Founders Gatherings,https://lu.ma/gaeeosir,2026-07-24T23:00:00.000Z,San Francisco,tech,2026-07-21
Builders who Run SF — 5K,https://lu.ma/msdw1eg4,2026-07-25T16:00:00.000Z,San Francisco,tech,2026-07-21
European Sundays in SF #2,https://lu.ma/sytdq6dh,2026-07-26T22:00:00.000Z,San Francisco,tech,2026-07-21
Corgi Coffee Co-op,https://lu.ma/5w78yjyy,2026-07-27T18:00:00.000Z,San Francisco,tech,2026-07-21
CBS VC HH - SF Edition,https://lu.ma/40awvlsu,2026-07-29T00:30:00.000Z,San Francisco,tech,2026-07-21
GTM Strategy with Sam Blond,https://lu.ma/monaco-sushiandsales,2026-07-30T01:00:00.000Z,San Francisco,tech,2026-07-21
Built Different: Auth0 x Stripe Hackathon,https://lu.ma/builtdifferent-auth0-stripe,2026-07-30T19:00:00.000Z,San Francisco,tech,2026-07-21
Bootstrapped: Karthik Ravi,https://lu.ma/bootstrapped,2026-07-31T00:00:00.000Z,San Francisco,tech,2026-07-21
