name,url,start_date,city,category,first_seen
Nucleate Austin Activator 2027 - Lunch & Learn with Discovery to Impact and NSF I-Corps,https://lu.ma/upu6bgsa,2026-09-22T17:00:00.000Z,Austin,tech,2026-08-29
Learning Layer Paper Reading Club - Week 30 - ARIS: Autonomous Research via Adversarial Multi-Agent Collaboration,https://lu.ma/learning-layer-labs-sept01,2026-09-02T00:30:00.000Z,San Francisco,ai,2026-08-29
"Deploying Physical AI in the Real World w Skild AI, Dexterity, Weave Robotics & Instawork",https://lu.ma/7b9joney,2026-09-04T00:30:00.000Z,San Francisco,ai,2026-08-29
Women in AI in Clay 🏺,https://lu.ma/0zfgtlso,2026-09-09T01:30:00.000Z,San Francisco,ai,2026-08-29
"SPC Post-Training Forum: Mercor CEO, Brendan Foody",https://lu.ma/spcforummercor9-9,2026-09-09T20:30:00.000Z,San Francisco,ai,2026-08-29
engineering serendipity,https://lu.ma/zxehiwrp,2026-09-10T01:30:00.000Z,San Francisco,ai,2026-08-29
K-AI Tech Week - Silicon Valley,https://lu.ma/w7tae05o,2026-09-11T16:00:00.000Z,San Francisco,ai,2026-08-29
Dream State: AI After Dark Opening Party,https://lu.ma/51nqsmin,2026-09-16T01:00:00.000Z,San Francisco,ai,2026-08-29
"Your New Everyday Assistant - A free, hands-on intro to Claude AI.",https://lu.ma/xkcvfs1h,2026-09-16T01:00:00.000Z,San Francisco,ai,2026-08-29
AI Demo Series: September Edition - Startup Grind,https://lu.ma/e36889su,2026-09-18T00:30:00.000Z,San Francisco,ai,2026-08-29
Building the Future of AI: Frontier Research Panel,https://lu.ma/zba4aoe2,2026-09-19T01:00:00.000Z,San Francisco,ai,2026-08-29
October 2026: AI on the Hunt: Using Claude to Unmask the hackerbot_claw Attack Campaign,https://lu.ma/kszd8yw7,2026-10-21T00:30:00.000Z,San Francisco,ai,2026-08-29
Agentic Infrastructure Stack Summit,https://lu.ma/69r7rj77,2026-10-28T16:00:00.000Z,San Francisco,ai,2026-08-29
New York: Grok Bot Student Build Night,https://lu.ma/nc8i3yo7,2026-09-03T22:00:00.000Z,New York,ai,2026-08-29
"The New Energy Imperative: Capital, Infrastructure & Competitiveness in the AI Era",https://lu.ma/44p082gb,2026-09-24T14:00:00.000Z,New York,ai,2026-08-29
Making AI Nature Positive,https://lu.ma/fyi8gsxf,2026-09-24T19:45:00.000Z,New York,ai,2026-08-29
WORLDS | LONDON Hackathon,https://lu.ma/rsbvv2nk,2026-09-12T08:00:00.000Z,London,ai,2026-08-29
Google DeepMind x Corgi: London Builder Evening,https://lu.ma/deepmind-ac25,2026-09-17T17:00:00.000Z,London,ai,2026-08-29
Golden Hour London: The Analyst Upgrade,https://lu.ma/04v5gxp4,2026-09-22T16:30:00.000Z,London,ai,2026-08-29
Implement 2026 - Partner Programme,https://lu.ma/nhvz0alf,2026-09-30T12:30:00.000Z,London,ai,2026-08-29
"AI Safety Action Day - Networking Brunch, Career Q&As, Coworking, ...",https://lu.ma/av2n7j4m,2026-09-06T09:00:00.000Z,Berlin,ai,2026-08-29
Shipaton Berlin × aischool.de - Build & Ship with AI,https://lu.ma/gmhb2tch,2026-09-12T11:00:00.000Z,Berlin,ai,2026-08-29
Admin Night - Create an AI Chief of Staff,https://lu.ma/vl19p9ay,2026-09-17T00:00:00.000Z,Austin,ai,2026-08-29
