name,url,start_date,city,category,first_seen
Vibestemics @ Mox: Designing Intuitive Mental Representations,https://lu.ma/mox-kuntz,2026-07-17T01:30:00.000Z,San Francisco,tech,2026-07-15
Women in Draft Mode - Breakfast with Entrepreneur's First,https://lu.ma/1ofs6zbv,2026-07-17T15:00:00.000Z,San Francisco,tech,2026-07-15
The Corgi Cup: Padel Edition — Presented by Arc,https://lu.ma/pw053ij8,2026-07-18T19:00:00.000Z,San Francisco,tech,2026-07-15
Ebolathon: Compute to Cure,https://lu.ma/2rbgfn69,2026-07-18T20:00:00.000Z,San Francisco,tech,2026-07-15
Loveable Users / Vibe Coder — Power Walk,https://lu.ma/staaake-d5j1,2026-07-19T23:00:00.000Z,San Francisco,tech,2026-07-15
HARD RESET PRESENTS: A sound bath & a guided discussion in Golden Gate Park,https://lu.ma/ho4pgp7r,2026-07-23T01:00:00.000Z,San Francisco,tech,2026-07-15
Defense 001 - Ukraine for Founders,https://lu.ma/ftjuf56b,2026-07-23T01:30:00.000Z,San Francisco,tech,2026-07-15
Hike with Granola's Eng Team,https://lu.ma/granola-mriv,2026-07-24T00:00:00.000Z,San Francisco,tech,2026-07-15
"Night Hack by Founders, Inc.",https://lu.ma/nighthack,2026-07-25T00:30:00.000Z,San Francisco,tech,2026-07-15
TQ and Chill,https://lu.ma/z26ee09j,2026-07-25T21:00:00.000Z,San Francisco,tech,2026-07-15
Pebblebed's Builders Late Night Café,https://lu.ma/5lcn6pt8,2026-07-28T02:30:00.000Z,San Francisco,tech,2026-07-15
HYSTA Founders Club Pitch Night,https://lu.ma/18x0l0ea,2026-07-31T01:30:00.000Z,San Francisco,tech,2026-07-15
PyLadies San Francisco July Meetup,https://lu.ma/a3puqwm0,2026-07-31T01:30:00.000Z,San Francisco,tech,2026-07-15
"SIC × SVT Angels: A cross-generational, cross-Pacific afternoon for Silicon Valley's angel community",https://lu.ma/2nj3u0fx,2026-08-01T19:00:00.000Z,San Francisco,tech,2026-07-15
MarinHacks - High School Hackathon,https://lu.ma/mzo5p8rd,2026-08-02T15:00:00.000Z,San Francisco,tech,2026-07-15
Night Shift: Late Night Coworking at Homebrew,https://lu.ma/pdn11qio,2026-08-05T00:00:00.000Z,San Francisco,tech,2026-07-15
Write the Docs Bay Area Unconference!,https://lu.ma/sgllncth,2026-08-08T20:00:00.000Z,San Francisco,tech,2026-07-15
SF Hardware & Manufacturing Happy Hour,https://lu.ma/i6z09k0p,2026-08-12T01:00:00.000Z,San Francisco,tech,2026-07-15
EWIT Diamond Forum,https://lu.ma/uzrn1ijq,2026-08-20T23:00:00.000Z,San Francisco,tech,2026-07-15
Mission Bit's 10th Annual Gala Fundraiser: Access Granted,https://lu.ma/h7ch1mm1,2026-10-09T01:00:00.000Z,San Francisco,tech,2026-07-15
Corgi NYC Founder Dinner,https://lu.ma/yn34exzv,2026-07-15T22:00:00.000Z,New York,tech,2026-07-15
CAPITAL & CONNECTIONS Summer Soirée | A Curated Networking Experience Hosted by Jordan March & Khan Journey,https://lu.ma/4l7am10y,2026-07-16T22:30:00.000Z,New York,tech,2026-07-15
poker night (pt. 1),https://lu.ma/ysm93gvn,2026-07-16T23:00:00.000Z,New York,tech,2026-07-15
Summer Series PT II: Desserts & CHILL,https://lu.ma/87oip15j,2026-07-17T16:00:00.000Z,New York,tech,2026-07-15
Bridges EdTech Happy Hour (Hosted by Starbridge),https://lu.ma/cx524qfg,2026-07-21T21:00:00.000Z,New York,tech,2026-07-15
Summer Integration Activation,https://lu.ma/5l28hle2,2026-07-23T21:00:00.000Z,New York,tech,2026-07-15
"An Exclusive Day of Racing, Networking & Fun",https://lu.ma/ej8zhebc,2026-07-29T15:00:00.000Z,New York,tech,2026-07-15
The Build,https://lu.ma/iqvirx8n,2026-07-31T00:00:00.000Z,New York,tech,2026-07-15
Bagel Entrepreneurs x NEA @ Microsoft,https://lu.ma/2q8gjakt,2026-08-06T12:30:00.000Z,New York,tech,2026-07-15
Distribution Is Your Moat ft. Liz Friedland,https://lu.ma/nw4wh0y7,2026-08-06T13:30:00.000Z,New York,tech,2026-07-15
"Rethinking Compensation: Smarter Ways to Invest in Talent, Not Just Cut Costs",https://lu.ma/7dg8nie4,2026-09-23T22:00:00.000Z,New York,tech,2026-07-15
UXC NYU Design Mixer,https://lu.ma/m4ib2x9g,2026-11-13T23:00:00.000Z,New York,tech,2026-07-15
Conversations With Technologists: Demo day,https://lu.ma/2m3xuyfs,2026-07-15T17:30:00.000Z,London,tech,2026-07-15
React Native London Meetup - July 2026,https://lu.ma/ned061kb,2026-07-16T17:30:00.000Z,London,tech,2026-07-15
The Unfamiliar Table — London №6,https://lu.ma/2f1c543u,2026-07-17T18:30:00.000Z,London,tech,2026-07-15
The Dressing Room - Summer Series,https://lu.ma/tmhea78s,2026-07-18T15:30:00.000Z,London,tech,2026-07-15
Weekly football 7-aside by Granola!,https://lu.ma/vpvb87u1,2026-07-22T17:20:00.000Z,London,tech,2026-07-15
No Agenda Breakfast: Evelyn Partners,https://lu.ma/4vfi2qxe,2026-07-23T07:45:00.000Z,London,tech,2026-07-15
Pitch Perfect,https://lu.ma/1pasmam7,2026-07-23T10:00:00.000Z,London,tech,2026-07-15
Tech for Good Meetup,https://lu.ma/3cbsksfs,2026-07-29T17:00:00.000Z,London,tech,2026-07-15
House London | Data Hackathon,https://lu.ma/160gn1gj,2026-08-01T09:00:00.000Z,London,tech,2026-07-15
Startup Pitch & Networking in London,https://lu.ma/z2liurn3,2026-08-18T17:00:00.000Z,London,tech,2026-07-15
Ctrl+W,https://lu.ma/incident-lypi,2026-08-20T17:30:00.000Z,London,tech,2026-07-15
Together By Design Session #1,https://lu.ma/y0couovp,2026-07-22T16:00:00.000Z,Berlin,tech,2026-07-15
🏃‍➡️ The Builders Run #BER-02,https://lu.ma/y2nnrxy3,2026-07-23T05:00:00.000Z,Berlin,tech,2026-07-15
Leadershift X FRC Run Club : Leaders & Founders Run Session ✦ Berlin Chapter,https://lu.ma/yuxy2xfz,2026-07-25T07:00:00.000Z,Berlin,tech,2026-07-15
Founder Reset,https://lu.ma/1qroe3h7,2026-07-31T13:00:00.000Z,Berlin,tech,2026-07-15
Maker Basics: CNC Milling,https://lu.ma/4lmll5bl,2026-08-14T15:00:00.000Z,Berlin,tech,2026-07-15
European Defense Tech Festival - Berlin,https://lu.ma/edtf-2026,2026-08-20T10:00:00.000Z,Berlin,tech,2026-07-15
"TALLER DE DIFUSIÓN DE RESULTADOS SUP 12G ""DATASCHOOL""",https://lu.ma/fw0795lv,2026-07-15T21:00:00.000Z,Lima,tech,2026-07-15
Human Design for Your Founding Team,https://lu.ma/qk9e2el1,2026-07-20T23:00:00.000Z,Austin,tech,2026-07-15
Meet Your Co-Founder,https://lu.ma/02xm7evj,2026-07-22T23:30:00.000Z,Austin,tech,2026-07-15
after hours: a happy hour for austin's creatives and founders,https://lu.ma/pvwcxfdu,2026-07-28T23:00:00.000Z,Austin,tech,2026-07-15
Berkeley-CHAI All Hands,https://lu.ma/6l90rez2,2026-07-15T19:00:00.000Z,San Francisco,ai,2026-07-15
neuro x ai w/the residency,https://lu.ma/j1yn2mbl,2026-07-16T01:30:00.000Z,San Francisco,ai,2026-07-15
Build From the Dock: How Open Source Built the AI Revolution,https://lu.ma/xrcwi14v,2026-07-17T00:00:00.000Z,San Francisco,ai,2026-07-15
Autonomous 2026 - Moonlake AI Happy Hour.,https://lu.ma/lk9se5mi,2026-07-17T01:00:00.000Z,San Francisco,ai,2026-07-15
Engineering Leaders Dinner,https://lu.ma/k7nnf5g6,2026-07-17T01:30:00.000Z,San Francisco,ai,2026-07-15
HUD x Fireworks AI | RL Catan Tournament,https://lu.ma/hud-fireworks-catan,2026-07-17T01:30:00.000Z,San Francisco,ai,2026-07-15
Cozy Cyborg Dinners: Physical AI Friends :),https://lu.ma/u394a944,2026-07-17T02:00:00.000Z,San Francisco,ai,2026-07-15
Personal Branding Workshop in AI Era (SF location),https://lu.ma/88352mjr,2026-07-18T00:00:00.000Z,San Francisco,ai,2026-07-15
Sweet Talk: A Dessert Night for YC & Accelerator Founders,https://lu.ma/ydzttygr,2026-07-18T02:00:00.000Z,San Francisco,ai,2026-07-15
Part 1: Breaking Barriers to AI Safety Hackathon,https://lu.ma/breaking-barriers-sf,2026-07-18T16:30:00.000Z,San Francisco,ai,2026-07-15
Robotics & World Models Reading Club 18: Is Latent All You Need for World Action Models? & Causal World Models. SF 07/18,https://lu.ma/f74eguvr,2026-07-18T21:00:00.000Z,San Francisco,ai,2026-07-15
Design & Deploy Workshop,https://lu.ma/vs5ybrec,2026-07-20T01:00:00.000Z,San Francisco,ai,2026-07-15
AI Safety Founders - Co-Founder Mingle,https://lu.ma/cdcxusgk,2026-07-22T01:30:00.000Z,San Francisco,ai,2026-07-15
"13th Peninsula Value Economy X Sustainability (Climate) Co-Work Day — AI, Health",https://lu.ma/doiktjsn,2026-07-22T17:30:00.000Z,San Francisco,ai,2026-07-15
Deep Tech Startups in the Age of AI by Fifty Years,https://lu.ma/50y-n282,2026-07-23T00:00:00.000Z,San Francisco,ai,2026-07-15
Building Creative Agents for Brands [Magnific Hacks],https://lu.ma/magnific-ng2j,2026-07-23T23:00:00.000Z,San Francisco,ai,2026-07-15
Where AI Meets Opportunity - Lunch Panel,https://lu.ma/kzbx9g8x,2026-07-24T18:30:00.000Z,San Francisco,ai,2026-07-15
Local AI Workshop,https://lu.ma/p6yo9go4,2026-07-25T23:00:00.000Z,San Francisco,ai,2026-07-15
"File Systems, Sandboxes, and Sushi: YC @ Archil",https://lu.ma/chqmxhyg,2026-07-26T01:00:00.000Z,San Francisco,ai,2026-07-15
Can We Close the Sim2Real Gap?,https://lu.ma/cazn88f7,2026-07-30T00:30:00.000Z,San Francisco,ai,2026-07-15
From Agents to Teams: The Future of Multi-Agent Systems,https://lu.ma/hs3x4zt6,2026-07-31T00:30:00.000Z,San Francisco,ai,2026-07-15
Proxima Supper Series,https://lu.ma/lpt8zwwz,2026-07-31T01:00:00.000Z,San Francisco,ai,2026-07-15
The Future of Technical Documentation,https://lu.ma/8f9asrzr,2026-07-31T01:00:00.000Z,San Francisco,ai,2026-07-15
Abstract x Grace Gong AI Researcher Poker Night,https://lu.ma/5ljru4z2,2026-08-04T00:30:00.000Z,San Francisco,ai,2026-07-15
"The FDE Table, Hosted by Plain",https://lu.ma/n5pon3ke,2026-08-06T00:30:00.000Z,San Francisco,ai,2026-07-15
Privy x Bridge: SF Meetup,https://lu.ma/2mk64rwd,2026-08-07T01:00:00.000Z,San Francisco,ai,2026-07-15
局部对齐 第二期 · Local Align V.2 · AI×软硬件×桌游Mix聚会,https://lu.ma/em444in5,2026-08-08T19:00:00.000Z,San Francisco,ai,2026-07-15
