name,url,start_date,city,category,first_seen
Rust Meetup,https://lu.ma/3gtwwjti,2026-08-07T02:00:00.000Z,San Francisco,tech,2026-08-06
intergenerational hackathon,https://lu.ma/zp2yzp59,2026-08-10T02:00:00.000Z,San Francisco,tech,2026-08-06
"Psychology Workshop - Your Inner Operating System: The Science of Resilience, Balance & Meaning",https://lu.ma/m5ygn9nb,2026-08-10T20:30:00.000Z,San Francisco,tech,2026-08-06
StartupA2Z Founders Pitch & Mix,https://lu.ma/m0eu7bw9,2026-08-13T00:00:00.000Z,San Francisco,tech,2026-08-06
Co Ventures Community x Tom Brunskill,https://lu.ma/eaxzi9dt,2026-08-14T01:00:00.000Z,San Francisco,tech,2026-08-06
touchdesigner,https://lu.ma/touchdesignerintro,2026-08-14T02:00:00.000Z,San Francisco,tech,2026-08-06
Leader's Plateau: You weren't built to do this alone.,https://lu.ma/dqrnzrif,2026-08-19T00:45:00.000Z,San Francisco,tech,2026-08-06
Founder & Sales Leaders Dinner by Arceus,https://lu.ma/zyoq2h9o,2026-08-21T01:30:00.000Z,San Francisco,tech,2026-08-06
Make Your Story Glow: Build a Magnetic LED Scrapbook,https://lu.ma/i20ybowv,2026-08-22T20:00:00.000Z,San Francisco,tech,2026-08-06
Demystifying Pharma Partnerships: A Conversation with Industry Leaders,https://lu.ma/t1cwycgc,2026-08-25T18:30:00.000Z,San Francisco,tech,2026-08-06
Women Tech Meetup w/Workato,https://lu.ma/kmq8ra7u,2026-08-26T00:30:00.000Z,San Francisco,tech,2026-08-06
Romanian Tech in SF - August Drinks & Chat,https://lu.ma/tvuj9ov4,2026-08-27T02:00:00.000Z,San Francisco,tech,2026-08-06
Carnation Lunch & Learn: Microscopy Image Analysis for Early Discovery,https://lu.ma/7znca5f5,2026-09-02T19:00:00.000Z,San Francisco,tech,2026-08-06
Nepali Professionals Mixer - San Francisco,https://lu.ma/o8pnzcdu,2026-09-04T01:00:00.000Z,San Francisco,tech,2026-08-06
After Hours: How to Succeed in Fractional Careers,https://lu.ma/bkwjuig2,2026-09-10T00:30:00.000Z,San Francisco,tech,2026-08-06
Alumni Ventures Open House: Menlo Park,https://lu.ma/AVX_MP_OHSept26,2026-09-14T23:30:00.000Z,San Francisco,tech,2026-08-06
Atticus Summer Drinks,https://lu.ma/pjbh4mi7,2026-09-17T23:00:00.000Z,San Francisco,tech,2026-08-06
Stripe Developer Meetup San Francisco September 2026,https://lu.ma/ntusn7f5,2026-09-23T01:00:00.000Z,San Francisco,tech,2026-08-06
Ship n' Run: a run club for founders & builders,https://lu.ma/shipnrun,2026-08-07T11:00:00.000Z,New York,tech,2026-08-06
Westchester Tech Coffee - August 7th 2026,https://lu.ma/hkecn2i5,2026-08-07T13:00:00.000Z,New York,tech,2026-08-06
Micro Monday's Coworking,https://lu.ma/z62le0tk,2026-08-10T14:00:00.000Z,New York,tech,2026-08-06
"Wednesday Coworking - Founders, Builders, Creatives, Researchers, and Supporters",https://lu.ma/f8tikmf8,2026-08-12T13:30:00.000Z,New York,tech,2026-08-06
Startup founders happy hour w/ Merge & Corgi,https://lu.ma/vxh2mlcn,2026-08-12T22:00:00.000Z,New York,tech,2026-08-06
"Tech Teams Today Dinner with Gianluca Biccari, Sr Director Eng @ OpenGov - NYC",https://lu.ma/revelo-dinner-new-york-city-081226,2026-08-12T22:30:00.000Z,New York,tech,2026-08-06
Open House at Fat Cat Fab Lab,https://lu.ma/4i4ce2c7,2026-08-12T23:00:00.000Z,New York,tech,2026-08-06
119th NY Hardware Meetup - Beyond the Screen: Designing Physical Products That Fit Kids' Bodies and Minds at Smart Design,https://lu.ma/7ltg5kqq,2026-08-13T22:00:00.000Z,New York,tech,2026-08-06
The Overlap [vol. 1],https://lu.ma/ckim0b9c,2026-08-13T22:00:00.000Z,New York,tech,2026-08-06
CTO Lunch August 2026,https://lu.ma/bshrou0b,2026-08-18T16:00:00.000Z,New York,tech,2026-08-06
Building Collaborations with Cultural Cachet,https://lu.ma/r5lbibva,2026-08-26T21:30:00.000Z,New York,tech,2026-08-06
You Should Call Me ❤︎,https://lu.ma/n02mflbp,2026-08-29T17:00:00.000Z,New York,tech,2026-08-06
AIN Ventures: Annual General Meeting,https://lu.ma/e36u0e7v,2026-09-10T14:00:00.000Z,New York,tech,2026-08-06
Good People Dinner | NY,https://lu.ma/goodpeopledinner-ny,2026-10-07T22:00:00.000Z,New York,tech,2026-08-06
PreSales Leaders Dinner Series [NYC],https://lu.ma/c20emumx,2026-11-12T23:00:00.000Z,New York,tech,2026-08-06
