name,url,start_date,city,category,first_seen
The Last Supply Chain,https://lu.ma/hw8o96po,2026-08-11T03:00:00.000Z,San Francisco,tech,2026-08-09
The Stanford Robotics Center Excursion by Infodriver,https://lu.ma/nqlis0ar,2026-08-12T20:00:00.000Z,San Francisco,tech,2026-08-09
Lexi @ Philz,https://lu.ma/8otxl2qh,2026-08-12T22:30:00.000Z,San Francisco,tech,2026-08-09
From Seed to Scale: Early Stage Growth for Founders,https://lu.ma/p15k81mk,2026-08-13T19:00:00.000Z,San Francisco,tech,2026-08-09
Builders who Run — Golden Gate Bridge 4M,https://lu.ma/2b5ov2w2,2026-08-15T16:00:00.000Z,San Francisco,tech,2026-08-09
Founders & Fidos: Beach Walk + Connect,https://lu.ma/5ycpp2eo,2026-08-15T21:00:00.000Z,San Francisco,tech,2026-08-09
Bring Your Own Controller,https://lu.ma/39it6dv1,2026-08-29T20:00:00.000Z,San Francisco,tech,2026-08-09
Bay Area Builder Crew: Backstage >> Creative Ops on Airtable,https://lu.ma/airtable-community-bay-area-crew-09-26,2026-09-23T00:30:00.000Z,San Francisco,tech,2026-08-09
Monday Founders Coworking Pod,https://lu.ma/usxn043h,2026-08-10T14:00:00.000Z,New York,tech,2026-08-09
Lovable Happy Hour,https://lu.ma/the-8olg,2026-08-10T21:00:00.000Z,New York,tech,2026-08-09
Intro to Laser Cutting & Engraving: Basic Use & Safety,https://lu.ma/73ketpmj,2026-08-13T22:00:00.000Z,New York,tech,2026-08-09
Biobot/Xenobot Meetup,https://lu.ma/2jvzowiy,2026-08-14T00:00:00.000Z,New York,tech,2026-08-09
N.YC FOUNDER MODE pt1,https://lu.ma/i3z8fqep,2026-08-14T23:00:00.000Z,New York,tech,2026-08-09
Junto Founder Dinner (Hosted by Andrew & Friends),https://lu.ma/juntodinneraug19,2026-08-19T22:00:00.000Z,New York,tech,2026-08-09
THE BRIDGE - NYFW EDITION,https://lu.ma/lfs2bjgj,2026-09-09T23:00:00.000Z,New York,tech,2026-08-09
Founders After Hours,https://lu.ma/d2h0v5qy,2026-09-18T00:00:00.000Z,New York,tech,2026-08-09
120th NY Hardware Meetup - Climate Tech Week at Antler VC,https://lu.ma/021ztfq8,2026-09-22T22:00:00.000Z,New York,tech,2026-08-09
Bae HQ Youth Startups Grand Final,https://lu.ma/youthstartupsfinal2026,2026-09-14T16:30:00.000Z,London,tech,2026-08-09
FOMO x Kleiner Freitag: Rooftop Pool Party,https://lu.ma/fomoxkleinerfreitag,2026-08-13T16:00:00.000Z,Berlin,tech,2026-08-09
Co-Founder Matching Night,https://lu.ma/y9lrx23q,2026-08-19T16:30:00.000Z,Berlin,tech,2026-08-09
Learning Layer Paper Reading Club - Week 27 - Toward Generalist Autonomous Research via Hypothesis-Tree Refinement,https://lu.ma/ohg9cz9w,2026-08-12T00:00:00.000Z,San Francisco,ai,2026-08-09
F2F: Pitch Review,https://lu.ma/7xx2a4da,2026-08-14T21:00:00.000Z,San Francisco,ai,2026-08-09
An Evening with Governor Soludo: Anambra Investment Forum & Silicon Valley Tech and Founders' Showcase,https://lu.ma/malaika-0gw1,2026-08-15T00:30:00.000Z,San Francisco,ai,2026-08-09
Insider Perspectives from Google,https://lu.ma/0nc9ymrs,2026-08-15T17:00:00.000Z,San Francisco,ai,2026-08-09
AI x Hardware Engineering Dinner,https://lu.ma/1f9xtgzl,2026-08-18T00:30:00.000Z,San Francisco,ai,2026-08-09
Women Working Together - How to Build Socially Responsive AI,https://lu.ma/u978kab9,2026-08-19T16:00:00.000Z,San Francisco,ai,2026-08-09
"From Context to Execution: How AI Agents Understand, Remember, and Act",https://lu.ma/awlh9d4t,2026-08-22T21:00:00.000Z,San Francisco,ai,2026-08-09
What employers actually want? Building a Career in AI Era,https://lu.ma/05nn5o1x,2026-08-22T21:00:00.000Z,San Francisco,ai,2026-08-09
Memory for LLMs,https://lu.ma/ey4era2u,2026-08-28T00:30:00.000Z,San Francisco,ai,2026-08-09
NYC Soho Loft Private Chef Dinner,https://lu.ma/dsa2gv4p,2026-08-13T22:00:00.000Z,New York,ai,2026-08-09
AI & The Culture IRL | STEAL MY AI WORKFLOW,https://lu.ma/5ps1l7qc,2026-08-18T21:30:00.000Z,New York,ai,2026-08-09
The Build Room: New York,https://lu.ma/czumlqdq,2026-08-25T22:00:00.000Z,New York,ai,2026-08-09
Negotiating AI as a Community: From Individual Intelligence to Collective Action,https://lu.ma/fdjnmvjg,2026-08-21T09:00:00.000Z,London,ai,2026-08-09
Scaling Growth in 2026,https://lu.ma/6s4fcy4z,2026-09-17T17:30:00.000Z,London,ai,2026-08-09
