name,url,start_date,city,category,first_seen
"the medium, message, and machine",https://lu.ma/m37coslr,2026-08-04T21:00:00.000Z,New York,tech,2026-07-23
UGLY TALK: CREATORS AND BRANDS OPEN MIC & MIXER,https://lu.ma/i0xrk9jm,2026-08-04T22:30:00.000Z,New York,tech,2026-07-23
Tribeca Club Mixer,https://lu.ma/njwi7haw,2026-08-11T22:00:00.000Z,New York,tech,2026-07-23
Women in Tech 2026 Investor Forum,https://lu.ma/8iqxrq86,2026-08-12T20:00:00.000Z,New York,tech,2026-07-23
Founders Basketball New York City (Aug 2026),https://lu.ma/7g2xpuob,2026-08-12T23:00:00.000Z,New York,tech,2026-07-23
Decide: A Business of Your Own,https://lu.ma/icxfdmuv,2026-08-25T22:00:00.000Z,New York,tech,2026-07-23
"TechWalk | Brooklyn, 8/29",https://lu.ma/2on9rvjh,2026-08-29T16:00:00.000Z,New York,tech,2026-07-23
StartupExperts NYC: People Leaders Dinner,https://lu.ma/people-leaders-dinner,2026-09-03T23:00:00.000Z,New York,tech,2026-07-23
Table,https://lu.ma/5qbnnv06,2026-09-16T13:00:00.000Z,New York,tech,2026-07-23
Kintsugi for Infrastructure; A Climate Week NYC Morning Forum,https://lu.ma/9apmhf9l,2026-09-23T12:30:00.000Z,New York,tech,2026-07-23
Coffee Break with Gamma,https://lu.ma/gamma-july28,2026-07-28T13:00:00.000Z,London,tech,2026-07-23
"Data on tap - the social event for Data professionals, by Astrato Analytics 🍸🍺",https://lu.ma/57pe9fn2,2026-07-28T17:00:00.000Z,London,tech,2026-07-23
Climate Tech Time,https://lu.ma/zy3p3nps,2026-07-29T17:00:00.000Z,London,tech,2026-07-23
Sweat Equity Part 5 - real networking in a sauna,https://lu.ma/ixhe9bdp,2026-07-30T06:45:00.000Z,London,tech,2026-07-23
Startup Agony Aunt Clinic,https://lu.ma/iq7jvpe9,2026-07-30T11:30:00.000Z,London,tech,2026-07-23
How to make smarter angel investments. Silicon Valley vs UK.,https://lu.ma/wn2fn4ec,2026-07-30T17:00:00.000Z,London,tech,2026-07-23
London Startups Operator RunClub & Social,https://lu.ma/b2jku862,2026-08-18T18:00:00.000Z,London,tech,2026-07-23
London Biotech Boulderers,https://lu.ma/5jkxy477,2026-09-04T16:30:00.000Z,London,tech,2026-07-23
How to build product organisations that last,https://lu.ma/k7rv0z7k,2026-09-23T16:00:00.000Z,London,tech,2026-07-23
Endorphins & Exchanges – Founders Co-work & Run,https://lu.ma/kyui9h1e,2026-07-27T07:00:00.000Z,Berlin,tech,2026-07-23
Beer Nuts by PB&J: August Edition,https://lu.ma/8sokwvmy,2026-08-04T16:30:00.000Z,Berlin,tech,2026-07-23
Founders Co-working Day with Kazuna Yamamoto,https://lu.ma/cku4wkw2,2026-08-12T07:30:00.000Z,Berlin,tech,2026-07-23
Founder's Legal Essentials: Building a Solid Legal Foundation,https://lu.ma/j5hssvu2,2026-08-12T14:00:00.000Z,Berlin,tech,2026-07-23
App Founders Happy Hour · Berlin,https://lu.ma/superwall-hh-berlin,2026-08-27T17:30:00.000Z,Berlin,tech,2026-07-23
Founders After Five,https://lu.ma/bydhr7l5,2026-07-30T22:00:00.000Z,Austin,tech,2026-07-23
Out in Tech Austin: August Mixer,https://lu.ma/t5moxy94,2026-08-19T00:00:00.000Z,Austin,tech,2026-07-23
Austin International Founders Meetup (Vol. 08),https://lu.ma/nrakzzzm,2026-08-27T23:30:00.000Z,Austin,tech,2026-07-23
🎉 FIESTA Round Rock,https://lu.ma/yav0sfg0,2026-09-09T21:00:00.000Z,Austin,tech,2026-07-23
Open World Hackathon: building the future of physical AI,https://lu.ma/ttc3tp9d,2026-07-25T16:00:00.000Z,San Francisco,ai,2026-07-23
Personal Branding Round Table in AI Era,https://lu.ma/43sue6gn,2026-07-25T18:30:00.000Z,San Francisco,ai,2026-07-23
She Nicest Hackathon Pop-up|The Bay Area,https://lu.ma/ch1xw5jf,2026-07-25T20:30:00.000Z,San Francisco,ai,2026-07-23
Agent-Native Founders Pitch & Mingle,https://lu.ma/sm6t19mc,2026-07-25T23:00:00.000Z,San Francisco,ai,2026-07-23
Recursive Self Improvement for AI Agents - Hack,https://lu.ma/en4yjmyr,2026-07-26T17:00:00.000Z,San Francisco,ai,2026-07-23
Legacy Lounge Palo Alto: The Capital Playbook,https://lu.ma/rpgkq6qp,2026-07-29T00:00:00.000Z,San Francisco,ai,2026-07-23
AI Infra Sellers Meetup #5,https://lu.ma/hdpzwrnu,2026-07-29T00:30:00.000Z,San Francisco,ai,2026-07-23
Enterprise AI Meetup - LTMs and Structured Data,https://lu.ma/pgni1ixx,2026-07-29T00:30:00.000Z,San Francisco,ai,2026-07-23
Agentic AI Kickoff Happy Hour | Hosted by Centific x AI Circle,https://lu.ma/7bm1ej4o,2026-07-30T01:30:00.000Z,San Francisco,ai,2026-07-23
Agentic Happy Hour with GitKraken,https://lu.ma/m7lqzial,2026-07-30T01:30:00.000Z,San Francisco,ai,2026-07-23
IREN AI Social,https://lu.ma/4yta9i2j,2026-07-31T00:00:00.000Z,San Francisco,ai,2026-07-23
ALICE Labs - Chez Panisse Private Dinner,https://lu.ma/fpk4g0f6,2026-07-31T00:30:00.000Z,San Francisco,ai,2026-07-23
The Private Table: Robotics Founders Dinner @ SBC,https://lu.ma/TPT_Robotics_SBC,2026-07-31T01:00:00.000Z,San Francisco,ai,2026-07-23
Token Scarcity: Founder's Dinner @ Agentic AI Summit,https://lu.ma/ycir7vk7,2026-08-02T01:00:00.000Z,San Francisco,ai,2026-07-23
A Morning Walk: When AI Agents Touch Money,https://lu.ma/beyond-yh96,2026-08-03T17:00:00.000Z,San Francisco,ai,2026-07-23
"MIT Media Lab roundtable in Palo Alto, CA: AI Agents + Agentic Web, Monday Aug 3rd, 4pm-7pm",https://lu.ma/bqeujky2,2026-08-03T22:45:00.000Z,San Francisco,ai,2026-07-23
localhost · vol 1 · for CTOs,https://lu.ma/yto93d42,2026-08-06T00:30:00.000Z,San Francisco,ai,2026-07-23
Mahjong Party for AI Builders,https://lu.ma/jp19k28s,2026-08-07T00:00:00.000Z,San Francisco,ai,2026-07-23
Agent Infra Night,https://lu.ma/6uaouoxj,2026-08-07T01:00:00.000Z,San Francisco,ai,2026-07-23
Bridging the Agentic Era: The Future of Commerce Cocktail Hour,https://lu.ma/baselayer-zaav,2026-08-07T01:00:00.000Z,San Francisco,ai,2026-07-23
Donuts and Demos: Student Meetup @ Stanford d.school,https://lu.ma/replithq-qnnp,2026-08-07T01:00:00.000Z,San Francisco,ai,2026-07-23
Premise & JPM End of Summer Mixer at TopGolf,https://lu.ma/b52zowe2,2026-08-08T01:00:00.000Z,San Francisco,ai,2026-07-23
The Pacific Innovation Corridor,https://lu.ma/pacific-inno-sf,2026-08-18T23:30:00.000Z,San Francisco,ai,2026-07-23
Researcher Night: Grace Gong x Patronus AI,https://lu.ma/c3jansgp,2026-08-20T00:30:00.000Z,San Francisco,ai,2026-07-23
AI Data Center Night,https://lu.ma/datacenterai,2026-08-26T01:00:00.000Z,San Francisco,ai,2026-07-23
Building Resilient Systems in the Age of Agentic Development,https://lu.ma/antith-f2e9,2026-08-28T00:00:00.000Z,San Francisco,ai,2026-07-23
ClickHouse + Postgres Hackathon SF,https://lu.ma/clickh-sie8,2026-08-28T16:00:00.000Z,San Francisco,ai,2026-07-23
"Ontology of Value® Certification Training: Demo Day (San Francisco, Invite only)",https://lu.ma/izk945i4,2026-08-28T17:00:00.000Z,San Francisco,ai,2026-07-23
Pre-AIWSNYC Meetup,https://lu.ma/tjh7veia,2026-07-25T22:30:00.000Z,New York,ai,2026-07-23
NYC PM Breakfast,https://lu.ma/2lkyfn2p,2026-07-30T14:00:00.000Z,New York,ai,2026-07-23
"NYC: Fireside Chat ""Motherhood & AI""",https://lu.ma/8e3si9zj,2026-08-04T13:00:00.000Z,New York,ai,2026-07-23
Seltz & Friends Private Dinner,https://lu.ma/ini1ys63,2026-08-06T22:30:00.000Z,New York,ai,2026-07-23
AI Won't Take Your Job. Someone Using AI Will,https://lu.ma/tmm10ian,2026-08-07T22:00:00.000Z,New York,ai,2026-07-23
"Don't just dream it, Build it.",https://lu.ma/nike-nyc,2026-08-12T21:00:00.000Z,New York,ai,2026-07-23
WHAT HAPPENS TO HUMANITY WHEN EVERYTHING BECOMES INTELLIGENT?,https://lu.ma/61h4hmej,2026-08-12T22:00:00.000Z,New York,ai,2026-07-23
Tech/IT/Security/AI Folks Gather in Fairfield County CT - Fall Happy Hour,https://lu.ma/p6py3zi5,2026-09-10T21:00:00.000Z,New York,ai,2026-07-23
London growth leaders dinner hosted by Yolodex and Tano,https://lu.ma/9d3jw1xq,2026-08-04T17:00:00.000Z,London,ai,2026-07-23
Builders Club #01,https://lu.ma/buildersclub01,2026-08-06T15:00:00.000Z,London,ai,2026-07-23
Unblock: Challenges in AI for Science Salon,https://lu.ma/pillarvc-z5p8,2026-08-13T17:00:00.000Z,London,ai,2026-07-23
Human in The Loop,https://lu.ma/ig1fqn9n,2026-08-26T15:00:00.000Z,London,ai,2026-07-23
[Coffee Lab] Notion + OpenClaw: convierte tu workspace en un AI Assistant,https://lu.ma/78tgqguj,2026-07-24T21:00:00.000Z,Lima,ai,2026-07-23
Tech Talks | AI Leaders,https://lu.ma/i7k6atam,2026-08-26T23:00:00.000Z,Austin,ai,2026-07-23
