name,url,start_date,city,category,first_seen
Forus: Models & Methods in Medicine,https://lu.ma/t5udaxre,2026-07-30T22:30:00.000Z,New York,ai,2026-07-24
In Pulse Soirée: Summer Rooftop Social,https://lu.ma/dehoagz7,2026-07-30T23:00:00.000Z,New York,ai,2026-07-24
Design with the End in Mind: Building AI Workflows That Deliver | Stamford AI Meetup | (w/ AI Collective),https://lu.ma/aic-st-8-4,2026-08-04T21:30:00.000Z,New York,ai,2026-07-24
So You Want To Get Physical?,https://lu.ma/gvydn706,2026-08-08T22:00:00.000Z,New York,ai,2026-07-24
New York. Creative & Tech AI Networking eve,https://lu.ma/prjctr-4cxz,2026-08-12T22:00:00.000Z,New York,ai,2026-07-24
RevGenius IRL: Panel and Happy Hour,https://lu.ma/nychappyhour-aug12,2026-08-12T22:00:00.000Z,New York,ai,2026-07-24
"AI and What Makes Us Human, a Fireside Chat with Camille Carlton",https://lu.ma/84wnmw5y,2026-08-24T22:00:00.000Z,New York,ai,2026-07-24
AI Founders' Oasis: A Multi-Sensory Experience,https://lu.ma/dnjusrnc,2026-08-27T21:00:00.000Z,New York,ai,2026-07-24
Commerce Symposium: This Is Water | NY,https://lu.ma/commerce-symposium-this-is-water-ny,2026-09-08T20:00:00.000Z,New York,ai,2026-07-24
Build with AI Meetup,https://lu.ma/n6ow7220,2026-09-15T22:30:00.000Z,New York,ai,2026-07-24
Made possible by AI Agents | London Meetup,https://lu.ma/gradient-fo62,2026-07-30T17:00:00.000Z,London,ai,2026-07-24
AI-Assisted Math Research Paper Club by Nebius Academy,https://lu.ma/yk0g4pq1,2026-08-05T17:30:00.000Z,London,ai,2026-07-24
PauseAI London Meetup,https://lu.ma/5f0u5bl1,2026-08-12T17:00:00.000Z,London,ai,2026-07-24
Understanding AI: Digital Skills for the Modern Workplace,https://lu.ma/impact-ivwc,2026-08-27T15:00:00.000Z,London,ai,2026-07-24
Weave:London - Building the Agentic Enterprise: From Individual Productivity to Organisational Reinvention,https://lu.ma/ymvrb9wq,2026-09-23T07:30:00.000Z,London,ai,2026-07-24
AI Transformation Forum: 28th September 2026 (@ Google HQ),https://lu.ma/9uuwbaal,2026-09-28T16:30:00.000Z,London,ai,2026-07-24
AI Safety Lunch + Coworking @ CIC,https://lu.ma/56p5cnho,2026-08-13T08:00:00.000Z,Berlin,ai,2026-07-24
Digital Minds Research Sprint 2026 - Berlin - Apart Research,https://lu.ma/digital-minds-research-sprint-2026-berlin,2026-08-14T16:00:00.000Z,Berlin,ai,2026-07-24
Neulandpro Meetup in Berlin,https://lu.ma/69inojhx,2026-08-19T15:00:00.000Z,Berlin,ai,2026-07-24
AI Safety Lunch + Coworking @ CIC,https://lu.ma/b11gpt28,2026-08-27T08:00:00.000Z,Berlin,ai,2026-07-24
KurdConnect Tech Night #3: We Created. Now We Found.,https://lu.ma/vf3j7hn0,2026-09-19T16:30:00.000Z,Berlin,ai,2026-07-24
"Speaking Revenue: How CSMs Drive Renewals, Prove Value, and Stay Trusted in an AI World",https://lu.ma/xrpp7re5,2026-08-27T22:30:00.000Z,Austin,ai,2026-07-24
From AI User to AI Builder - Base44 x AI Collective x UT McCombs MBA Tech Club,https://lu.ma/1hxal81p,2026-08-27T23:00:00.000Z,Austin,ai,2026-07-24
